,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
3926,0.055,6,5,0.75,11,0.876115046,0.937624966,0.089259757,0.124031092,0.115287654,0.13277453,0.828737986,0.780126066,automl\GBM_AutoMl_3926
4523,0.0775,3,5,0.75,8,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4523
4524,0.0775,3,5,0.75,9,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4524
4525,0.0775,3,5,0.75,10,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4525
4526,0.0775,3,5,0.75,11,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4526
4527,0.0775,3,5,0.75,12,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4527
4528,0.0775,3,5,0.75,13,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4528
4529,0.0775,3,5,0.75,14,0.876012576,0.936914506,0.092277013,0.107903835,0.066314202,0.149493469,0.830786198,0.767316647,automl\GBM_AutoMl_4529
3798,0.055,5,8,1,13,0.875897543,0.937334847,0.094687911,0.132705237,0.099646578,0.165763896,0.854419411,0.793648471,automl\GBM_AutoMl_3798
5763,0.0775,7,6,0.625,8,0.875884914,0.935167799,0.090338636,0.128395734,0.105013951,0.149439338,0.846384118,0.787106227,automl\GBM_AutoMl_5763
5528,0.0775,6,7,0.75,13,0.875865384,0.935222626,0.092424285,0.120616375,0.077373139,0.163859612,0.845596345,0.781279569,automl\GBM_AutoMl_5528
3649,0.055,5,5,1,14,0.875852551,0.939651159,0.095553578,0.127851471,0.071100326,0.184602616,0.86765401,0.787164094,automl\GBM_AutoMl_3649
3976,0.055,6,6,0.75,11,0.875844347,0.935635564,0.092902469,0.124395648,0.092939261,0.155852034,0.851583425,0.785039942,automl\GBM_AutoMl_3976
5175,0.0775,5,6,0.75,10,0.875840713,0.936914007,0.093794835,0.128358331,0.082289934,0.174426727,0.858988499,0.788602011,automl\GBM_AutoMl_5175
4037,0.055,6,7,0.875,12,0.875814359,0.935123775,0.091389947,0.127112138,0.102700855,0.15152342,0.85504963,0.786635744,automl\GBM_AutoMl_4037
4275,0.055,7,6,0.75,10,0.875771993,0.936634202,0.086736256,0.12350176,0.125245283,0.121932589,0.820072475,0.776691785,automl\GBM_AutoMl_4275
3974,0.055,6,6,0.75,9,0.875704618,0.938487157,0.08500999,0.13585819,0.137203606,0.134647316,0.8325193,0.785199495,automl\GBM_AutoMl_3974
3967,0.055,6,6,0.625,12,0.875701303,0.935309378,0.093413694,0.118216687,0.079633717,0.156799656,0.859776272,0.779126214,automl\GBM_AutoMl_3967
5422,0.0775,6,5,0.75,7,0.875670293,0.931909975,0.092108185,0.117583715,0.077592761,0.153575574,0.849692768,0.780463097,automl\GBM_AutoMl_5422
5722,0.0775,7,5,0.75,7,0.875670293,0.931909975,0.092108185,0.117583715,0.077592761,0.153575574,0.849692768,0.780463097,automl\GBM_AutoMl_5722
5435,0.0775,6,5,0.875,10,0.87553521,0.93379679,0.09446521,0.114688397,0.063557985,0.165818809,0.850322987,0.777497659,automl\GBM_AutoMl_5435
5793,0.0775,7,6,1,8,0.875401129,0.933610735,0.090424708,0.121237456,0.113326662,0.128357171,0.821175358,0.779655946,automl\GBM_AutoMl_5793
5126,0.0775,5,5,0.75,11,0.875397704,0.934811998,0.092192475,0.121391224,0.088252092,0.154530357,0.837718607,0.780362516,automl\GBM_AutoMl_5126
5728,0.0775,7,5,0.75,13,0.875094438,0.939224764,0.091767402,0.12360331,0.087405097,0.159801523,0.840081928,0.776523702,automl\GBM_AutoMl_5728
5482,0.0775,6,6,0.875,7,0.875013824,0.932108103,0.09108583,0.119616439,0.090115201,0.149117677,0.836615724,0.778649461,automl\GBM_AutoMl_5482
5782,0.0775,7,6,0.875,7,0.875013824,0.932108103,0.09108583,0.119616439,0.090115201,0.149117677,0.836615724,0.778649461,automl\GBM_AutoMl_5782
5176,0.0775,5,6,0.75,11,0.875003201,0.933549834,0.092166366,0.118836284,0.097864519,0.139808049,0.828422877,0.777465622,automl\GBM_AutoMl_5176
5426,0.0775,6,5,0.75,11,0.874966745,0.931062144,0.09245305,0.106869603,0.075729869,0.138009337,0.835355286,0.76812749,automl\GBM_AutoMl_5426
4224,0.055,7,5,0.75,9,0.87489045,0.937829505,0.084509941,0.122457071,0.117401092,0.127513051,0.806365212,0.768699309,automl\GBM_AutoMl_4224
3378,0.055,4,6,0.75,13,0.874839563,0.934835946,0.095401512,0.124481528,0.076888135,0.172074921,0.846384118,0.784405344,automl\GBM_AutoMl_3378
5539,0.0775,6,7,0.875,14,0.874783646,0.934382264,0.09638739,0.113272031,0.059377033,0.167167029,0.847802111,0.774411744,automl\GBM_AutoMl_5539
4215,0.055,7,5,0.625,10,0.874760661,0.93344397,0.091816584,0.126314042,0.103242733,0.149385352,0.857570506,0.783729302,automl\GBM_AutoMl_4215
5114,0.0775,5,5,0.625,9,0.874677718,0.937128049,0.097528807,0.126872954,0.060948211,0.192797697,0.88356704,0.785984583,automl\GBM_AutoMl_5114
5112,0.0775,5,5,0.625,7,0.87467245,0.933547219,0.090189025,0.129620096,0.108439423,0.15080077,0.85142587,0.784951703,automl\GBM_AutoMl_5112
4219,0.055,7,5,0.625,14,0.874596672,0.936799572,0.093775354,0.125142895,0.08675238,0.16353341,0.854104301,0.780505363,automl\GBM_AutoMl_4219
4039,0.055,6,7,0.875,14,0.874466189,0.934895735,0.091982725,0.129421015,0.103076732,0.155765297,0.861982039,0.78437276,automl\GBM_AutoMl_4039
4822,0.0775,4,5,0.75,7,0.874457294,0.932618348,0.09263391,0.11260225,0.079572693,0.145631807,0.821490468,0.770446989,automl\GBM_AutoMl_4822
4573,0.0775,3,6,0.75,8,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4573
4574,0.0775,3,6,0.75,9,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4574
4575,0.0775,3,6,0.75,10,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4575
4576,0.0775,3,6,0.75,11,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4576
4577,0.0775,3,6,0.75,12,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4577
4578,0.0775,3,6,0.75,13,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4578
4579,0.0775,3,6,0.75,14,0.874395951,0.934034898,0.092323719,0.104605979,0.072699013,0.136512946,0.816133606,0.760478602,automl\GBM_AutoMl_4579
5736,0.0775,7,5,0.875,11,0.874393204,0.938799652,0.092550506,0.109175596,0.081160808,0.137190384,0.815976052,0.760499266,automl\GBM_AutoMl_5736
4338,0.055,7,7,0.875,13,0.874378332,0.935265237,0.093954036,0.133347527,0.101827226,0.164867827,0.861824484,0.789549654,automl\GBM_AutoMl_4338
5533,0.0775,6,7,0.875,8,0.874374662,0.93236886,0.094050406,0.123473167,0.08902259,0.157923743,0.840239483,0.782653361,automl\GBM_AutoMl_5533
4283,0.055,7,6,0.875,8,0.874324203,0.93779939,0.085420267,0.133189044,0.129728263,0.136303747,0.807468095,0.778106733,automl\GBM_AutoMl_4283
4823,0.0775,4,5,0.75,8,0.874322664,0.934753969,0.094168585,0.127697725,0.078178891,0.177216559,0.841499921,0.784402996,automl\GBM_AutoMl_4823
3689,0.055,5,6,0.875,14,0.874253952,0.934789589,0.092677513,0.125140613,0.094075676,0.15620555,0.831416417,0.780044346,automl\GBM_AutoMl_3689
5825,0.0775,7,7,0.75,10,0.87424274,0.933937342,0.089487149,0.111466947,0.097122885,0.125811009,0.803529226,0.763987716,automl\GBM_AutoMl_5825
5525,0.0775,6,7,0.75,10,0.87418321,0.931355166,0.095998431,0.115402428,0.06743991,0.163364946,0.836930833,0.776778533,automl\GBM_AutoMl_5525
4826,0.0775,4,5,0.75,11,0.874027676,0.934302381,0.097464626,0.119806913,0.060225024,0.179388802,0.84843233,0.779079861,automl\GBM_AutoMl_4826
4937,0.0775,4,7,0.875,12,0.873976032,0.943019917,0.097627659,0.130716469,0.059780457,0.20165248,0.887821018,0.781228338,automl\GBM_AutoMl_4937
5432,0.0775,6,5,0.875,7,0.87376445,0.93124242,0.091071641,0.120048473,0.097812119,0.142284827,0.828107767,0.774935496,automl\GBM_AutoMl_5432
5732,0.0775,7,5,0.875,7,0.87376445,0.93124242,0.091071641,0.120048473,0.097812119,0.142284827,0.828107767,0.774935496,automl\GBM_AutoMl_5732
3975,0.055,6,6,0.75,10,0.873722209,0.932220041,0.091219016,0.115718221,0.112047988,0.11902143,0.82023003,0.769606031,automl\GBM_AutoMl_3975
5136,0.0775,5,5,0.875,11,0.873677352,0.944682069,0.094621617,0.137241192,0.078480859,0.196001524,0.887033244,0.781890147,automl\GBM_AutoMl_5136
3627,0.055,5,5,0.75,12,0.873662045,0.935246886,0.094222286,0.122973713,0.092142314,0.153805111,0.840712147,0.776597293,automl\GBM_AutoMl_3627
5186,0.0775,5,6,0.875,11,0.873569666,0.939706663,0.09305809,0.13624133,0.089456268,0.183026393,0.876004412,0.783871423,automl\GBM_AutoMl_5186
3799,0.055,5,8,1,14,0.873531163,0.936283157,0.095329533,0.133107142,0.091071303,0.175142981,0.863084922,0.786278169,automl\GBM_AutoMl_3799
4521,0.0775,3,5,0.75,6,0.873453826,0.93088258,0.094757384,0.109565108,0.055357193,0.163773024,0.828422877,0.767255217,automl\GBM_AutoMl_4521
3427,0.055,4,7,0.75,12,0.873449353,0.934671843,0.094380457,0.123583988,0.089672634,0.157495342,0.820860249,0.777090014,automl\GBM_AutoMl_3427
3746,0.055,5,7,1,11,0.873444266,0.934788947,0.093974273,0.136313515,0.113590077,0.159036952,0.860406491,0.789275907,automl\GBM_AutoMl_3746
5174,0.0775,5,6,0.75,9,0.873345341,0.933060641,0.092488045,0.113727335,0.089775703,0.137678967,0.817078935,0.766536102,automl\GBM_AutoMl_5174
4025,0.055,6,7,0.75,10,0.873325453,0.933643399,0.090793527,0.120575054,0.120640466,0.120509642,0.816763825,0.771026995,automl\GBM_AutoMl_4025
5232,0.0775,5,7,0.875,7,0.873190086,0.931491317,0.092674413,0.123728665,0.092770091,0.154687238,0.837403498,0.777672105,automl\GBM_AutoMl_5232
5187,0.0775,5,6,0.875,12,0.873139466,0.947995201,0.097023575,0.143546697,0.079829402,0.207263992,0.911926895,0.785132935,automl\GBM_AutoMl_5187
5532,0.0775,6,7,0.875,7,0.873006423,0.93233736,0.091928637,0.12275629,0.098452232,0.147060348,0.832204191,0.774373259,automl\GBM_AutoMl_5532
5832,0.0775,7,7,0.875,7,0.873006423,0.93233736,0.091928637,0.12275629,0.098452232,0.147060348,0.832204191,0.774373259,automl\GBM_AutoMl_5832
5446,0.0775,6,5,1,11,0.872992961,0.935157407,0.096072001,0.123763307,0.07603224,0.171494374,0.843705688,0.776649746,automl\GBM_AutoMl_5446
5896,0.0775,7,8,1,11,0.872950688,0.933674232,0.09370575,0.12050678,0.097822604,0.143190956,0.830628643,0.772341049,automl\GBM_AutoMl_5896
5895,0.0775,7,8,1,10,0.872875658,0.932466635,0.093225484,0.112967512,0.087358592,0.138576432,0.813455176,0.765228991,automl\GBM_AutoMl_5895
3684,0.055,5,6,0.875,9,0.872873875,0.936804962,0.089115618,0.130255895,0.121399806,0.138226376,0.807783205,0.774062052,automl\GBM_AutoMl_3684
5472,0.0775,6,6,0.75,7,0.872855176,0.929518162,0.093834648,0.117033243,0.086967918,0.144092036,0.833464629,0.772770433,automl\GBM_AutoMl_5472
5772,0.0775,7,6,0.75,7,0.872855176,0.929518162,0.093834648,0.117033243,0.086967918,0.144092036,0.833464629,0.772770433,automl\GBM_AutoMl_5772
4882,0.0775,4,6,0.875,7,0.872828393,0.931374398,0.092225319,0.117927291,0.088932547,0.146922035,0.812982511,0.770091784,automl\GBM_AutoMl_4882
4821,0.0775,4,5,0.75,6,0.872793381,0.930592829,0.090108158,0.126386957,0.125419388,0.127354525,0.81392784,0.777075812,automl\GBM_AutoMl_4821
5179,0.0775,5,6,0.75,14,0.872699465,0.927267079,0.09664537,0.100535489,0.061893492,0.139177486,0.808413424,0.760711638,automl\GBM_AutoMl_5179
4930,0.0775,4,7,0.875,5,0.872619546,0.936405382,0.083939649,0.133606173,0.148150128,0.120516613,0.79502127,0.771618625,automl\GBM_AutoMl_4930
5230,0.0775,5,7,0.875,5,0.872619546,0.936405382,0.083939649,0.133606173,0.148150128,0.120516613,0.79502127,0.771618625,automl\GBM_AutoMl_5230
5530,0.0775,6,7,0.875,5,0.872619546,0.936405382,0.083939649,0.133606173,0.148150128,0.120516613,0.79502127,0.771618625,automl\GBM_AutoMl_5530
5830,0.0775,7,7,0.875,5,0.872619546,0.936405382,0.083939649,0.133606173,0.148150128,0.120516613,0.79502127,0.771618625,automl\GBM_AutoMl_5830
5238,0.0775,5,7,0.875,13,0.87255942,0.940521824,0.097773829,0.136969019,0.0734245,0.200513537,0.885930361,0.784458705,automl\GBM_AutoMl_5238
4223,0.055,7,5,0.75,8,0.872556428,0.939118984,0.084219877,0.123819969,0.123944439,0.123707947,0.776429809,0.759146576,automl\GBM_AutoMl_4223
5775,0.0775,7,6,0.75,10,0.872555721,0.933215053,0.089167745,0.109023699,0.094940383,0.123107015,0.786670868,0.755199274,automl\GBM_AutoMl_5775
3699,0.055,5,6,1,14,0.872459678,0.932225013,0.094311328,0.119184431,0.095887365,0.142481498,0.815818497,0.771109456,automl\GBM_AutoMl_3699
3616,0.055,5,5,0.625,11,0.872458071,0.937699786,0.096026065,0.138735864,0.089362387,0.188109341,0.885457697,0.786894427,automl\GBM_AutoMl_3616
4622,0.0775,3,7,0.75,7,0.872425717,0.93498047,0.093418373,0.120280283,0.095228763,0.145331803,0.839609264,0.768421053,automl\GBM_AutoMl_4622
4824,0.0775,4,5,0.75,9,0.872382665,0.933081277,0.097969378,0.124681012,0.062042749,0.187319275,0.856310068,0.779099771,automl\GBM_AutoMl_4824
5222,0.0775,5,7,0.75,7,0.872354744,0.929872952,0.091737789,0.110934583,0.099342274,0.122526892,0.802268788,0.762218397,automl\GBM_AutoMl_5222
5534,0.0775,6,7,0.875,9,0.872349027,0.938626676,0.096771613,0.137660813,0.086911972,0.188409655,0.879470616,0.785201857,automl\GBM_AutoMl_5534
5764,0.0775,7,6,0.625,9,0.872250754,0.931317702,0.092069237,0.126033151,0.113794714,0.138271587,0.835985505,0.775787704,automl\GBM_AutoMl_5764
5733,0.0775,7,5,0.875,8,0.872239431,0.937016329,0.09567476,0.144874676,0.101440935,0.188308416,0.867969119,0.792490829,automl\GBM_AutoMl_5733
3626,0.055,5,5,0.75,11,0.872099794,0.933905261,0.092520474,0.121804812,0.10968902,0.133920604,0.815030723,0.768819202,automl\GBM_AutoMl_3626
5233,0.0775,5,7,0.875,8,0.872080714,0.929409648,0.094021724,0.10762845,0.082343198,0.132913702,0.808255869,0.76056338,automl\GBM_AutoMl_5233
5726,0.0775,7,5,0.75,11,0.872034518,0.931498611,0.093890415,0.114554896,0.08788819,0.141221602,0.814085395,0.765084771,automl\GBM_AutoMl_5726
4026,0.055,6,7,0.75,11,0.871979061,0.933143932,0.093636459,0.124451291,0.106128301,0.142774282,0.833622184,0.772860064,automl\GBM_AutoMl_4026
3624,0.055,5,5,0.75,9,0.871833648,0.934332371,0.089951845,0.125907493,0.114635691,0.137179294,0.80762565,0.768861557,automl\GBM_AutoMl_3624
5124,0.0775,5,5,0.75,9,0.871791085,0.935086466,0.095894226,0.121676372,0.080937394,0.162415349,0.848589885,0.769648471,automl\GBM_AutoMl_5124
3924,0.055,6,5,0.75,9,0.871759784,0.935761,0.08717723,0.123485384,0.12813977,0.119296436,0.794233496,0.76194075,automl\GBM_AutoMl_3924
3636,0.055,5,5,0.875,11,0.87172543,0.934645143,0.089979686,0.1117818,0.081104912,0.142458687,0.7761147,0.754018062,automl\GBM_AutoMl_3636
5773,0.0775,7,6,0.75,8,0.871701561,0.930916168,0.091688585,0.102821219,0.076774592,0.128867845,0.7761147,0.750399878,automl\GBM_AutoMl_5773
4269,0.055,7,6,0.625,14,0.871677674,0.930567879,0.097672223,0.105370983,0.065010298,0.145731668,0.831731527,0.759186021,automl\GBM_AutoMl_4269
5103,0.0775,5,5,0.5,8,0.871658222,0.933113792,0.092852142,0.119656237,0.095421481,0.143890992,0.843390578,0.766027476,automl\GBM_AutoMl_5103
3984,0.055,6,6,0.875,9,0.871649625,0.936515741,0.086575158,0.134772829,0.150514583,0.120605251,0.798960139,0.771430745,automl\GBM_AutoMl_3984
5584,0.0775,6,8,0.875,9,0.87161115,0.930901378,0.095452451,0.12197144,0.087426587,0.156516294,0.84244525,0.772967112,automl\GBM_AutoMl_5584
3989,0.055,6,6,0.875,14,0.871601075,0.932792359,0.094750643,0.129668799,0.092826084,0.166511514,0.859303608,0.778031384,automl\GBM_AutoMl_3989
5234,0.0775,5,7,0.875,9,0.871554047,0.934296651,0.096683069,0.126256008,0.070737843,0.181774173,0.852686308,0.774858616,automl\GBM_AutoMl_5234
4943,0.0775,4,7,1,8,0.871545953,0.934095802,0.095212759,0.131920011,0.084728621,0.179111402,0.850795651,0.779220779,automl\GBM_AutoMl_4943
4632,0.0775,3,7,0.875,7,0.871436751,0.927771921,0.09670323,0.120512013,0.077850535,0.163173492,0.818181818,0.775190327,automl\GBM_AutoMl_4632
5783,0.0775,7,6,0.875,8,0.871427418,0.932157668,0.096290381,0.139917803,0.103213203,0.172951943,0.845753899,0.789760188,automl\GBM_AutoMl_5783
3737,0.055,5,7,0.875,12,0.87140521,0.930962031,0.09641526,0.120099458,0.083272239,0.156926676,0.837088388,0.771173525,automl\GBM_AutoMl_3737
3733,0.055,5,7,0.875,8,0.871358191,0.935933083,0.085397977,0.125361523,0.128412879,0.122615303,0.776429809,0.760259179,automl\GBM_AutoMl_3733
5148,0.0775,5,5,1,13,0.871321261,0.948394006,0.098298503,0.151615256,0.087601251,0.215629262,0.909406019,0.786804798,automl\GBM_AutoMl_5148
4522,0.0775,3,5,0.75,7,0.871261512,0.932618984,0.095668587,0.111683291,0.06479298,0.158573601,0.833937293,0.759778942,automl\GBM_AutoMl_4522
5116,0.0775,5,5,0.625,11,0.871251709,0.938363057,0.100378004,0.124166989,0.068487053,0.179846924,0.883094375,0.771188773,automl\GBM_AutoMl_5116
3918,0.055,6,5,0.625,13,0.871226068,0.933758736,0.094888009,0.121659205,0.094275286,0.149043125,0.840869702,0.76769275,automl\GBM_AutoMl_3918
3617,0.055,5,5,0.625,12,0.871217108,0.933628144,0.098618712,0.133846686,0.087694605,0.179998766,0.876004412,0.783705688,automl\GBM_AutoMl_3617
4226,0.055,7,5,0.75,11,0.871157317,0.932946016,0.0917235,0.114617753,0.097525283,0.131710223,0.794391051,0.758024506,automl\GBM_AutoMl_4226
5167,0.0775,5,6,0.625,12,0.871106564,0.931137335,0.099977444,0.109102874,0.049106235,0.169099514,0.849692768,0.762369239,automl\GBM_AutoMl_5167
4286,0.055,7,6,0.875,11,0.870948253,0.933949779,0.089365733,0.124607118,0.111212573,0.136662208,0.803529226,0.763816085,automl\GBM_AutoMl_4286
3314,0.055,4,5,0.625,9,0.87094283,0.930351147,0.098833051,0.126774088,0.082234445,0.17131373,0.840397038,0.779027311,automl\GBM_AutoMl_3314
5765,0.0775,7,6,0.625,10,0.870882209,0.929376219,0.096190861,0.120527896,0.090390623,0.150665169,0.831416417,0.770871375,automl\GBM_AutoMl_5765
3386,0.055,4,6,0.875,11,0.870811612,0.931807463,0.093928796,0.125955582,0.107985464,0.142128689,0.808570978,0.771323364,automl\GBM_AutoMl_3386
5477,0.0775,6,6,0.75,12,0.870802694,0.931248122,0.09695422,0.116284248,0.066985798,0.165582698,0.837718607,0.765201123,automl\GBM_AutoMl_5477
5589,0.0775,6,8,0.875,14,0.870801657,0.930657696,0.096724658,0.128334552,0.094560169,0.162108934,0.842602804,0.777608142,automl\GBM_AutoMl_5589
5294,0.0775,5,8,1,9,0.870691358,0.934482008,0.090391132,0.122857538,0.105283855,0.14043122,0.797227036,0.761532094,automl\GBM_AutoMl_5294
3377,0.055,4,6,0.75,12,0.870682225,0.931458656,0.099012407,0.130553229,0.080784701,0.180321758,0.844808571,0.780835882,automl\GBM_AutoMl_3377
5833,0.0775,7,7,0.875,8,0.87065145,0.931674292,0.096570422,0.132582878,0.094001213,0.167306376,0.840554593,0.780084808,automl\GBM_AutoMl_5833
3375,0.055,4,6,0.75,10,0.870626067,0.930115268,0.096549062,0.126287898,0.090803548,0.158223813,0.824326453,0.775225959,automl\GBM_AutoMl_3375
5237,0.0775,5,7,0.875,12,0.870618116,0.946321866,0.095917605,0.149048855,0.097375174,0.200722536,0.896801639,0.781117058,automl\GBM_AutoMl_5237
3734,0.055,5,7,0.875,9,0.870595465,0.935888756,0.088521565,0.13713339,0.139344797,0.135143123,0.801953679,0.772148058,automl\GBM_AutoMl_3734
4214,0.055,7,5,0.625,9,0.870595457,0.933734214,0.088683321,0.123551775,0.120169933,0.126933617,0.793130613,0.760882709,automl\GBM_AutoMl_4214
5117,0.0775,5,5,0.625,12,0.870535327,0.941776772,0.100966631,0.12623061,0.051566811,0.20089441,0.902946274,0.767561776,automl\GBM_AutoMl_5117
3425,0.055,4,7,0.75,10,0.87043209,0.931198311,0.098325943,0.129485056,0.088900743,0.17006937,0.834567512,0.778341048,automl\GBM_AutoMl_3425
4804,0.0775,4,5,0.5,9,0.870426836,0.929518343,0.100194921,0.108415098,0.054989328,0.161840868,0.831101308,0.760799019,automl\GBM_AutoMl_4804
3914,0.055,6,5,0.625,9,0.870412136,0.93328732,0.090054836,0.122700953,0.113020778,0.132381128,0.790137073,0.761117013,automl\GBM_AutoMl_3914
5229,0.0775,5,7,0.75,14,0.870299073,0.934608315,0.101148343,0.136142268,0.073425943,0.198858593,0.862612258,0.783878588,automl\GBM_AutoMl_5229
4227,0.055,7,5,0.75,12,0.870225555,0.934228985,0.092245156,0.114260366,0.082779229,0.145741502,0.793288168,0.753178758,automl\GBM_AutoMl_4227
3629,0.055,5,5,0.75,14,0.870224583,0.929732623,0.100434126,0.117312819,0.057568947,0.17705669,0.849535213,0.768912656,automl\GBM_AutoMl_3629
4893,0.0775,4,6,1,8,0.870113941,0.931109315,0.096338428,0.130278546,0.087166,0.173391092,0.842287695,0.775963423,automl\GBM_AutoMl_4893
5227,0.0775,5,7,0.75,12,0.870076865,0.927991609,0.098181928,0.122160449,0.068486415,0.175834482,0.841499921,0.772658228,automl\GBM_AutoMl_5227
4813,0.0775,4,5,0.625,8,0.870010405,0.940060021,0.097247062,0.139678556,0.085645159,0.193711954,0.890499449,0.776907216,automl\GBM_AutoMl_4813
4024,0.055,6,7,0.75,9,0.869994702,0.935720923,0.086742563,0.132315411,0.142791011,0.122887371,0.791397511,0.763315857,automl\GBM_AutoMl_4024
5463,0.0775,6,6,0.625,8,0.869890442,0.929630547,0.092337373,0.107342602,0.091709714,0.12297549,0.797384591,0.749611198,automl\GBM_AutoMl_5463
4047,0.055,6,7,1,12,0.869861092,0.934812738,0.09349108,0.1260113,0.102482611,0.149539988,0.804947219,0.764134011,automl\GBM_AutoMl_4047
