,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
138,0.15,5,0.8,1,0.3,0.8,0.5,0.875954833,0.937803369,0.08783379,0.126188947,0.078018691,0.1386337,0.836794171,0.773172887,automl\Xgboost_AutoMl_138
471,0.2,4,1.1,0.5,0.5,0.8,0.5,0.875709613,0.945081498,0.077770213,0.117839023,0.106406527,0.120527835,0.82140255,0.789789395,automl\Xgboost_AutoMl_471
1179,0.3,6,1.5,1,0.3,0.5,0.5,0.875696109,0.940377714,0.077371573,0.087480331,0.0434271,0.097722775,0.774134791,0.747943156,automl\Xgboost_AutoMl_1179
1180,0.3,6,1.5,1,0.3,0.5,0.8,0.875696109,0.940377714,0.077371573,0.087480331,0.0434271,0.097722775,0.774134791,0.747943156,automl\Xgboost_AutoMl_1180
1191,0.3,7,0.8,0.5,0.5,0.8,0.5,0.875670424,0.93417178,0.084625383,0.09262628,0.042796805,0.105874372,0.805100182,0.734799052,automl\Xgboost_AutoMl_1191
613,0.2,5,1.5,0.5,0.5,0.5,0.8,0.875633126,0.929067255,0.091264418,0.105320157,0.030687606,0.126065969,0.818852459,0.733151221,automl\Xgboost_AutoMl_613
67,0.15,4,1.1,1,0.3,0.8,0.8,0.875428773,0.939231703,0.089589147,0.129441091,0.067566084,0.144660112,0.823224044,0.776713212,automl\Xgboost_AutoMl_67
578,0.2,5,1.1,0.5,0.5,0.5,1,0.87534736,0.929588088,0.091833049,0.119145981,0.059761477,0.135384804,0.837795993,0.755440585,automl\Xgboost_AutoMl_578
582,0.2,5,1.1,0.5,0.5,1,0.5,0.87534736,0.929588088,0.091833049,0.119145981,0.059761477,0.135384804,0.837795993,0.755440585,automl\Xgboost_AutoMl_582
1110,0.3,6,0.8,1,0.3,0.8,0.5,0.875105099,0.928738375,0.093496725,0.117438425,0.054568668,0.135016847,0.83852459,0.748871447,automl\Xgboost_AutoMl_1110
470,0.2,4,1.1,0.5,0.5,0.5,1,0.875072846,0.935567821,0.089031065,0.125835715,0.069841586,0.139982904,0.827595628,0.77198199,automl\Xgboost_AutoMl_470
474,0.2,4,1.1,0.5,0.5,1,0.5,0.875072846,0.935567821,0.089031065,0.125835715,0.069841586,0.139982904,0.827595628,0.77198199,automl\Xgboost_AutoMl_474
243,0.15,6,0.8,1,0.3,0.5,0.5,0.87475418,0.93864596,0.08198094,0.107094345,0.074213646,0.115267225,0.811202186,0.761965867,automl\Xgboost_AutoMl_243
244,0.15,6,0.8,1,0.3,0.5,0.8,0.87475418,0.93864596,0.08198094,0.107094345,0.074213646,0.115267225,0.811202186,0.761965867,automl\Xgboost_AutoMl_244
786,0.2,7,0.8,1,0.3,0.8,0.5,0.874467827,0.937372129,0.087234377,0.120229761,0.076347138,0.131257283,0.823406193,0.769839918,automl\Xgboost_AutoMl_786
525,0.2,4,1.5,1,0.5,0.8,0.5,0.874418951,0.931535458,0.101007783,0.132217174,0.056551713,0.156173238,0.869307832,0.735447086,automl\Xgboost_AutoMl_525
210,0.15,5,1.5,1,0.3,0.8,0.5,0.874222618,0.936734733,0.090564266,0.13059632,0.076693998,0.144715727,0.837340619,0.769114941,automl\Xgboost_AutoMl_210
414,0.15,7,1.5,1,0.5,0.5,0.5,0.874165638,0.928259711,0.099269601,0.130560194,0.042354521,0.155185463,0.839071038,0.749847393,automl\Xgboost_AutoMl_414
679,0.2,6,0.8,1,0.3,0.8,0.8,0.874081094,0.932422297,0.100524964,0.135699721,0.06959729,0.15582965,0.869581056,0.748305184,automl\Xgboost_AutoMl_679
810,0.2,7,1.1,1,0.5,0.5,0.5,0.873860514,0.92722361,0.10665248,0.139466459,0.046137801,0.168716786,0.869398907,0.738797307,automl\Xgboost_AutoMl_810
361,0.15,7,1.1,0.5,0.5,0.5,0.8,0.873798254,0.936739869,0.083779289,0.097237565,0.040310675,0.111286383,0.786429872,0.740947314,automl\Xgboost_AutoMl_361
103,0.15,4,1.5,1,0.3,0.8,0.8,0.873790373,0.9361975,0.092969753,0.1318808,0.062749941,0.149505833,0.826320583,0.767824652,automl\Xgboost_AutoMl_103
1147,0.3,6,1.1,1,0.3,0.8,0.8,0.873696131,0.939181787,0.096811918,0.139621399,0.094244201,0.154240436,0.888069217,0.745603303,automl\Xgboost_AutoMl_1147
649,0.2,6,0.8,0.5,0.5,0.5,0.8,0.87357384,0.934275198,0.084228978,0.091947914,0.044341082,0.104811555,0.80136612,0.7263197,automl\Xgboost_AutoMl_649
1003,0.3,5,0.8,1,0.3,0.8,0.8,0.873525739,0.934725628,0.096345723,0.131642369,0.062434631,0.151283135,0.846083789,0.750767739,automl\Xgboost_AutoMl_1003
434,0.2,4,0.8,0.5,0.5,0.5,1,0.873343312,0.936954264,0.089033131,0.130081725,0.083333333,0.141994399,0.832149362,0.773404435,automl\Xgboost_AutoMl_434
438,0.2,4,0.8,0.5,0.5,1,0.5,0.873343312,0.936954264,0.089033131,0.130081725,0.083333333,0.141994399,0.832149362,0.773404435,automl\Xgboost_AutoMl_438
901,0.3,4,1.1,0.5,0.5,0.5,0.8,0.873320137,0.931054656,0.095017085,0.11359221,0.033198064,0.135693523,0.816302368,0.734371159,automl\Xgboost_AutoMl_901
53,0.15,4,1.1,0.5,0.3,1,1,0.873203269,0.933876171,0.092401584,0.123338204,0.045493103,0.143108239,0.811384335,0.755191998,automl\Xgboost_AutoMl_53
11,0.15,4,0.8,0.5,0.3,0.5,1,0.873084355,0.932996443,0.095447383,0.138607463,0.071993207,0.156100997,0.840437158,0.771120582,automl\Xgboost_AutoMl_11
15,0.15,4,0.8,0.5,0.3,1,0.5,0.873084355,0.932996443,0.095447383,0.138607463,0.071993207,0.156100997,0.840437158,0.771120582,automl\Xgboost_AutoMl_15
687,0.2,6,1.1,0.5,0.5,0.8,0.5,0.872966705,0.936265187,0.087122687,0.122520953,0.084913283,0.132139545,0.827868852,0.768223114,automl\Xgboost_AutoMl_687
1143,0.3,6,1.1,1,0.3,0.5,0.5,0.872831501,0.937829334,0.082106154,0.102729521,0.068778216,0.110985748,0.79708561,0.755687951,automl\Xgboost_AutoMl_1143
1144,0.3,6,1.1,1,0.3,0.5,0.8,0.872831501,0.937829334,0.082106154,0.102729521,0.068778216,0.110985748,0.79708561,0.755687951,automl\Xgboost_AutoMl_1144
684,0.2,6,1.1,0.5,0.5,0.5,0.5,0.872473075,0.931642848,0.100915711,0.140824797,0.056900045,0.163669417,0.841530055,0.760306097,automl\Xgboost_AutoMl_684
247,0.15,6,0.8,1,0.3,0.8,0.8,0.872141794,0.93236549,0.0962844,0.129353585,0.066522958,0.147725198,0.848998179,0.74364804,automl\Xgboost_AutoMl_247
161,0.15,5,1.1,0.5,0.3,1,1,0.872107402,0.933458663,0.100366995,0.138078418,0.055159853,0.16242834,0.849817851,0.742973167,automl\Xgboost_AutoMl_161
306,0.15,6,1.5,1,0.5,0.5,0.5,0.871962665,0.932078313,0.101682063,0.147662246,0.071002058,0.16909245,0.855737705,0.764306341,automl\Xgboost_AutoMl_306
301,0.15,6,1.5,0.5,0.3,0.8,0.8,0.87193554,0.935968062,0.085253049,0.108519315,0.068306156,0.118380251,0.801001821,0.756721876,automl\Xgboost_AutoMl_301
122,0.15,5,0.8,0.5,0.3,0.8,1,0.871853594,0.935604167,0.090301099,0.12049308,0.049419171,0.138001281,0.800728597,0.755002147,automl\Xgboost_AutoMl_122
124,0.15,5,0.8,0.5,0.3,1,0.8,0.871853594,0.935604167,0.090301099,0.12049308,0.049419171,0.138001281,0.800728597,0.755002147,automl\Xgboost_AutoMl_124
829,0.2,7,1.5,0.5,0.5,0.5,0.8,0.871795817,0.934268294,0.083925412,0.097150059,0.056521063,0.107728266,0.79863388,0.735469261,automl\Xgboost_AutoMl_829
353,0.15,7,0.8,1,0.3,0.5,1,0.871723769,0.935333093,0.088241004,0.116621175,0.064710157,0.129507375,0.806557377,0.75802448,automl\Xgboost_AutoMl_353
357,0.15,7,0.8,1,0.3,1,0.5,0.871723769,0.935333093,0.088241004,0.116621175,0.064710157,0.129507375,0.806557377,0.75802448,automl\Xgboost_AutoMl_357
374,0.15,7,1.1,0.5,0.3,0.8,1,0.871694729,0.92825442,0.093560167,0.109813429,0.043984314,0.126758459,0.804644809,0.744627054,automl\Xgboost_AutoMl_374
376,0.15,7,1.1,0.5,0.3,1,0.8,0.871694729,0.92825442,0.093560167,0.109813429,0.043984314,0.126758459,0.804644809,0.744627054,automl\Xgboost_AutoMl_376
108,0.15,5,0.8,0.5,0.5,0.5,0.5,0.871682795,0.939983384,0.088189716,0.134900934,0.098948973,0.143895781,0.832422587,0.779730421,automl\Xgboost_AutoMl_108
30,0.15,4,0.8,1,0.3,0.8,0.5,0.87166601,0.94161404,0.084331384,0.125681577,0.094131261,0.133287502,0.816029144,0.776497097,automl\Xgboost_AutoMl_30
315,0.15,6,1.5,1,0.3,0.5,0.5,0.871637744,0.938996044,0.080481245,0.11098632,0.086965534,0.11689876,0.807559199,0.761704321,automl\Xgboost_AutoMl_315
316,0.15,6,1.5,1,0.3,0.5,0.8,0.871637744,0.938996044,0.080481245,0.11098632,0.086965534,0.11689876,0.807559199,0.761704321,automl\Xgboost_AutoMl_316
453,0.2,4,0.8,1,0.5,0.8,0.5,0.871588912,0.930483899,0.101851106,0.131575736,0.068847775,0.152647412,0.877777778,0.723546413,automl\Xgboost_AutoMl_453
66,0.15,4,1.1,1,0.3,0.8,0.5,0.871447479,0.941648786,0.084003587,0.125337979,0.096472393,0.132271008,0.81557377,0.777276278,automl\Xgboost_AutoMl_66
1035,0.3,5,1.1,1,0.3,0.5,0.5,0.871348083,0.93017531,0.088099692,0.105083331,0.035851694,0.121886348,0.783515483,0.743432423,automl\Xgboost_AutoMl_1035
1036,0.3,5,1.1,1,0.3,0.5,0.8,0.871348083,0.93017531,0.088099692,0.105083331,0.035851694,0.121886348,0.783515483,0.743432423,automl\Xgboost_AutoMl_1036
517,0.2,4,1.5,0.5,0.3,0.8,0.8,0.871123932,0.934170873,0.093196783,0.126036415,0.044618617,0.146226907,0.802185792,0.75423874,automl\Xgboost_AutoMl_517
86,0.15,4,1.5,0.5,0.3,0.8,1,0.871088253,0.937922922,0.087998916,0.124768794,0.076985459,0.136786159,0.815846995,0.762512768,automl\Xgboost_AutoMl_86
88,0.15,4,1.5,0.5,0.3,1,0.8,0.871088253,0.937922922,0.087998916,0.124768794,0.076985459,0.136786159,0.815846995,0.762512768,automl\Xgboost_AutoMl_88
449,0.2,4,0.8,0.5,0.3,1,1,0.871003782,0.930493486,0.095893728,0.122998619,0.04129483,0.144830515,0.81420765,0.74150873,automl\Xgboost_AutoMl_449
974,0.3,5,0.8,0.5,0.5,0.5,1,0.870710029,0.930429352,0.095540014,0.11998571,0.086450634,0.130767027,0.86712204,0.728685137,automl\Xgboost_AutoMl_974
978,0.3,5,0.8,0.5,0.5,1,0.5,0.870710029,0.930429352,0.095540014,0.11998571,0.086450634,0.130767027,0.86712204,0.728685137,automl\Xgboost_AutoMl_978
102,0.15,4,1.5,1,0.3,0.8,0.5,0.870383743,0.94010737,0.08545232,0.123390386,0.096866524,0.129829891,0.814845173,0.773059144,automl\Xgboost_AutoMl_102
785,0.2,7,0.8,1,0.3,0.5,1,0.870334187,0.934482258,0.089649357,0.104924376,0.053407133,0.118975682,0.80701275,0.728490977,automl\Xgboost_AutoMl_785
789,0.2,7,0.8,1,0.3,1,0.5,0.870334187,0.934482258,0.089649357,0.104924376,0.053407133,0.118975682,0.80701275,0.728490977,automl\Xgboost_AutoMl_789
721,0.2,6,1.5,0.5,0.5,0.5,0.8,0.870278573,0.928740219,0.087229382,0.094299316,0.043657461,0.107703515,0.79298725,0.725130127,automl\Xgboost_AutoMl_721
464,0.2,4,0.8,1,0.3,0.8,1,0.870261854,0.923511125,0.09848785,0.120270704,0.019252565,0.147068503,0.80273224,0.73333888,automl\Xgboost_AutoMl_464
466,0.2,4,0.8,1,0.3,1,0.8,0.870261854,0.923511125,0.09848785,0.120270704,0.019252565,0.147068503,0.80273224,0.73333888,automl\Xgboost_AutoMl_466
73,0.15,4,1.5,0.5,0.5,0.5,0.8,0.87012772,0.937104251,0.087368841,0.127021451,0.113078519,0.130533668,0.833060109,0.778070772,automl\Xgboost_AutoMl_73
685,0.2,6,1.1,0.5,0.5,0.5,0.8,0.870105789,0.934369393,0.085485138,0.099358563,0.053043964,0.112078916,0.802185792,0.721967213,automl\Xgboost_AutoMl_685
1278,0.3,7,1.5,1,0.5,0.5,0.5,0.870060298,0.931597368,0.098033759,0.122496066,0.074185068,0.138114563,0.861384335,0.722094976,automl\Xgboost_AutoMl_1278
571,0.2,5,0.8,1,0.3,0.8,0.8,0.870018847,0.930548764,0.096179394,0.130513632,0.067693997,0.148162354,0.837522769,0.746428571,automl\Xgboost_AutoMl_571
182,0.15,5,1.5,0.5,0.5,0.5,1,0.869913532,0.922939043,0.097636138,0.122088244,0.059968886,0.140069046,0.83852459,0.737710829,automl\Xgboost_AutoMl_182
186,0.15,5,1.5,0.5,0.5,1,0.5,0.869913532,0.922939043,0.097636138,0.122088244,0.059968886,0.140069046,0.83852459,0.737710829,automl\Xgboost_AutoMl_186
139,0.15,5,0.8,1,0.3,0.8,0.8,0.86989403,0.930427877,0.093711618,0.121812081,0.062863522,0.137514996,0.819763206,0.747560317,automl\Xgboost_AutoMl_139
830,0.2,7,1.5,0.5,0.5,0.5,1,0.869703756,0.928759247,0.089873443,0.102956713,0.063657776,0.114140747,0.819581056,0.726370167,automl\Xgboost_AutoMl_830
834,0.2,7,1.5,0.5,0.5,1,0.5,0.869703756,0.928759247,0.089873443,0.102956713,0.063657776,0.114140747,0.819581056,0.726370167,automl\Xgboost_AutoMl_834
409,0.15,7,1.5,0.5,0.3,0.8,0.8,0.869621359,0.932041421,0.090467631,0.112600751,0.049496136,0.128530133,0.79571949,0.742531764,automl\Xgboost_AutoMl_409
963,0.3,4,1.5,1,0.3,0.5,0.5,0.869619802,0.931569993,0.093275938,0.125394978,0.055784692,0.142765428,0.805373406,0.755231019,automl\Xgboost_AutoMl_963
964,0.3,4,1.5,1,0.3,0.5,0.8,0.869619802,0.931569993,0.093275938,0.125394978,0.055784692,0.142765428,0.805373406,0.755231019,automl\Xgboost_AutoMl_964
378,0.15,7,1.1,1,0.5,0.5,0.5,0.869547091,0.930608518,0.097533877,0.129592017,0.064650083,0.148230633,0.838251366,0.740198641,automl\Xgboost_AutoMl_378
269,0.15,6,1.1,0.5,0.3,1,1,0.86934994,0.929418727,0.094735463,0.129551877,0.055124608,0.147531098,0.802823315,0.763269547,automl\Xgboost_AutoMl_269
125,0.15,5,0.8,0.5,0.3,1,1,0.86917238,0.926848482,0.105272476,0.137337433,0.039972439,0.165489102,0.835428051,0.735340094,automl\Xgboost_AutoMl_125
373,0.15,7,1.1,0.5,0.3,0.8,0.8,0.869085778,0.931764045,0.090251842,0.109442536,0.050367503,0.124605537,0.795628415,0.737184085,automl\Xgboost_AutoMl_373
1075,0.3,5,1.5,1,0.3,0.8,0.8,0.868562301,0.935636391,0.100660573,0.147602839,0.086019826,0.166675779,0.868306011,0.741714641,automl\Xgboost_AutoMl_1075
722,0.2,6,1.5,0.5,0.5,0.5,1,0.868533269,0.924372618,0.092957498,0.102845927,0.066439319,0.113619434,0.827777778,0.721291961,automl\Xgboost_AutoMl_722
726,0.2,6,1.5,0.5,0.5,1,0.5,0.868533269,0.924372618,0.092957498,0.102845927,0.066439319,0.113619434,0.827777778,0.721291961,automl\Xgboost_AutoMl_726
37,0.15,4,1.1,0.5,0.5,0.5,0.8,0.868497281,0.933366985,0.091826563,0.129616101,0.102794419,0.136476732,0.830874317,0.770979464,automl\Xgboost_AutoMl_37
859,0.2,7,1.5,1,0.3,0.8,0.8,0.868491961,0.935758503,0.106764652,0.154949263,0.099199207,0.173248065,0.892714026,0.743392363,automl\Xgboost_AutoMl_859
468,0.2,4,1.1,0.5,0.5,0.5,0.5,0.868370141,0.935128466,0.090693347,0.134552519,0.121236352,0.138067213,0.846539162,0.775035437,automl\Xgboost_AutoMl_468
174,0.15,5,1.1,1,0.3,0.8,0.5,0.868339411,0.935235163,0.091479168,0.131778845,0.088470694,0.142996119,0.825045537,0.76148447,automl\Xgboost_AutoMl_174
515,0.2,4,1.5,0.5,0.3,0.5,1,0.868274405,0.926380163,0.09811527,0.12564786,0.060889364,0.143300607,0.823952641,0.74396612,automl\Xgboost_AutoMl_515
519,0.2,4,1.5,0.5,0.3,1,0.5,0.868274405,0.926380163,0.09811527,0.12564786,0.060889364,0.143300607,0.823952641,0.74396612,automl\Xgboost_AutoMl_519
1236,0.3,7,1.1,0.5,0.3,0.8,0.5,0.868249353,0.927266692,0.097283734,0.114591696,0.059665219,0.130928673,0.831147541,0.722622535,automl\Xgboost_AutoMl_1236
1011,0.3,5,1.1,0.5,0.5,0.8,0.5,0.868081222,0.927507557,0.092554816,0.115965287,0.05908365,0.131189449,0.810746812,0.737836718,automl\Xgboost_AutoMl_1011
355,0.15,7,0.8,1,0.3,0.8,0.8,0.868025684,0.926106027,0.097267505,0.122854918,0.052063741,0.14225718,0.817668488,0.736565756,automl\Xgboost_AutoMl_355
17,0.15,4,0.8,0.5,0.3,1,1,0.868020645,0.932307681,0.092599886,0.121818503,0.054751799,0.138438383,0.796174863,0.748811512,automl\Xgboost_AutoMl_17
503,0.2,4,1.1,1,0.3,1,1,0.868016909,0.922813883,0.098438531,0.122015992,0.045,0.14241095,0.81010929,0.740632806,automl\Xgboost_AutoMl_503
507,0.2,4,1.5,0.5,0.5,0.8,0.5,0.867760741,0.937937564,0.085876352,0.133891815,0.118853941,0.137647738,0.829599271,0.77764972,automl\Xgboost_AutoMl_507
32,0.15,4,0.8,1,0.3,0.8,1,0.867715323,0.933714579,0.087718938,0.116477473,0.065067086,0.128651925,0.78715847,0.754682384,automl\Xgboost_AutoMl_32
34,0.15,4,0.8,1,0.3,1,0.8,0.867715323,0.933714579,0.087718938,0.116477473,0.065067086,0.128651925,0.78715847,0.754682384,automl\Xgboost_AutoMl_34
433,0.2,4,0.8,0.5,0.5,0.5,0.8,0.867710461,0.929027415,0.095842703,0.117639928,0.048821952,0.137217456,0.816120219,0.723419714,automl\Xgboost_AutoMl_433
146,0.15,5,1.1,0.5,0.5,0.5,1,0.867367667,0.919586699,0.101983989,0.121820109,0.038919245,0.146062461,0.824863388,0.72247926,automl\Xgboost_AutoMl_146
150,0.15,5,1.1,0.5,0.5,1,0.5,0.867367667,0.919586699,0.101983989,0.121820109,0.038919245,0.146062461,0.824863388,0.72247926,automl\Xgboost_AutoMl_150
463,0.2,4,0.8,1,0.3,0.8,0.8,0.867326222,0.928647821,0.095103379,0.126621656,0.05875541,0.14362501,0.803551913,0.752238042,automl\Xgboost_AutoMl_463
318,0.15,6,1.5,1,0.3,0.8,0.5,0.867235588,0.936328585,0.088453847,0.131463344,0.106760378,0.137667993,0.823588342,0.770174169,automl\Xgboost_AutoMl_318
927,0.3,4,1.1,1,0.3,0.5,0.5,0.86721156,0.928026005,0.09231101,0.118047751,0.051348531,0.134323879,0.789526412,0.747424236,automl\Xgboost_AutoMl_927
928,0.3,4,1.1,1,0.3,0.5,0.8,0.86721156,0.928026005,0.09231101,0.118047751,0.051348531,0.134323879,0.789526412,0.747424236,automl\Xgboost_AutoMl_928
282,0.15,6,1.1,1,0.3,0.8,0.5,0.867173937,0.94039017,0.083469125,0.124183552,0.108029518,0.128022475,0.806375228,0.771960417,automl\Xgboost_AutoMl_282
1197,0.3,7,0.8,0.5,0.3,0.5,0.5,0.867083199,0.928137996,0.090039252,0.099014161,0.03154565,0.115268978,0.765938069,0.729022191,automl\Xgboost_AutoMl_1197
1198,0.3,7,0.8,0.5,0.3,0.5,0.8,0.867083199,0.928137996,0.090039252,0.099014161,0.03154565,0.115268978,0.765938069,0.729022191,automl\Xgboost_AutoMl_1198
248,0.15,6,0.8,1,0.3,0.8,1,0.86703454,0.931848448,0.088422149,0.114974632,0.066279747,0.12661746,0.787795993,0.752239325,automl\Xgboost_AutoMl_248
250,0.15,6,0.8,1,0.3,1,0.8,0.86703454,0.931848448,0.088422149,0.114974632,0.066279747,0.12661746,0.787795993,0.752239325,automl\Xgboost_AutoMl_250
891,0.3,4,0.8,1,0.3,0.5,0.5,0.866978761,0.927344135,0.093147648,0.120087666,0.060133178,0.135032093,0.79863388,0.749263041,automl\Xgboost_AutoMl_891
892,0.3,4,0.8,1,0.3,0.5,0.8,0.866978761,0.927344135,0.093147648,0.120087666,0.060133178,0.135032093,0.79863388,0.749263041,automl\Xgboost_AutoMl_892
197,0.15,5,1.5,0.5,0.3,1,1,0.866976547,0.925375469,0.103753028,0.135516682,0.048815683,0.159580829,0.825227687,0.73934152,automl\Xgboost_AutoMl_197
320,0.15,6,1.5,1,0.3,0.8,1,0.866869295,0.928162848,0.090807993,0.110509457,0.052758369,0.124732861,0.785974499,0.741154243,automl\Xgboost_AutoMl_320
322,0.15,6,1.5,1,0.3,1,0.8,0.866869295,0.928162848,0.090807993,0.110509457,0.052758369,0.124732861,0.785974499,0.741154243,automl\Xgboost_AutoMl_322
630,0.2,5,1.5,1,0.5,0.5,0.5,0.866802823,0.930603128,0.093024465,0.12149096,0.064298162,0.136030448,0.802459016,0.746568378,automl\Xgboost_AutoMl_630
337,0.15,7,0.8,0.5,0.3,0.8,0.8,0.866717255,0.926390117,0.095141132,0.111982595,0.038377535,0.131060208,0.790255009,0.729159664,automl\Xgboost_AutoMl_337
1287,0.3,7,1.5,1,0.3,0.5,0.5,0.86671027,0.933025362,0.083348713,0.096314344,0.059910006,0.104755335,0.765938069,0.74087125,automl\Xgboost_AutoMl_1287
1288,0.3,7,1.5,1,0.3,0.5,0.8,0.86671027,0.933025362,0.083348713,0.096314344,0.059910006,0.104755335,0.765938069,0.74087125,automl\Xgboost_AutoMl_1288
94,0.15,4,1.5,1,0.5,0.8,0.8,0.86667069,0.927393748,0.094771262,0.128303523,0.057054204,0.145814081,0.798816029,0.753943353,automl\Xgboost_AutoMl_94
1269,0.3,7,1.5,0.5,0.3,0.5,0.5,0.866655928,0.934475168,0.085252262,0.103713754,0.067654748,0.112193598,0.775956284,0.74612488,automl\Xgboost_AutoMl_1269
1270,0.3,7,1.5,0.5,0.3,0.5,0.8,0.866655928,0.934475168,0.085252262,0.103713754,0.067654748,0.112193598,0.775956284,0.74612488,automl\Xgboost_AutoMl_1270
570,0.2,5,0.8,1,0.3,0.8,0.5,0.86663786,0.935104355,0.088537535,0.125473652,0.104358494,0.130793081,0.818579235,0.764513248,automl\Xgboost_AutoMl_570
279,0.15,6,1.1,1,0.3,0.5,0.5,0.866514384,0.937339911,0.081281274,0.107123246,0.095732012,0.109844055,0.790619308,0.755263616,automl\Xgboost_AutoMl_279
280,0.15,6,1.1,1,0.3,0.5,0.8,0.866514384,0.937339911,0.081281274,0.107123246,0.095732012,0.109844055,0.790619308,0.755263616,automl\Xgboost_AutoMl_280
641,0.2,5,1.5,1,0.3,0.5,1,0.866513044,0.927351347,0.097776327,0.117194374,0.024158452,0.140501456,0.780327869,0.730528201,automl\Xgboost_AutoMl_641
645,0.2,5,1.5,1,0.3,1,0.5,0.866513044,0.927351347,0.097776327,0.117194374,0.024158452,0.140501456,0.780327869,0.730528201,automl\Xgboost_AutoMl_645
806,0.2,7,1.1,0.5,0.3,0.8,1,0.866297947,0.931655416,0.089126476,0.101923509,0.067771898,0.111217039,0.801092896,0.723861252,automl\Xgboost_AutoMl_806
808,0.2,7,1.1,0.5,0.3,1,0.8,0.866297947,0.931655416,0.089126476,0.101923509,0.067771898,0.111217039,0.801092896,0.723861252,automl\Xgboost_AutoMl_808
173,0.15,5,1.1,1,0.3,0.5,1,0.866168987,0.933288856,0.091407806,0.119408497,0.060409647,0.133735258,0.787704918,0.747246101,automl\Xgboost_AutoMl_173
177,0.15,5,1.1,1,0.3,1,0.5,0.866168987,0.933288856,0.091407806,0.119408497,0.060409647,0.133735258,0.787704918,0.747246101,automl\Xgboost_AutoMl_177
392,0.15,7,1.1,1,0.3,0.8,1,0.866117762,0.926914644,0.096100766,0.118777496,0.061323624,0.135395578,0.822313297,0.723680519,automl\Xgboost_AutoMl_392
394,0.15,7,1.1,1,0.3,1,0.8,0.866117762,0.926914644,0.096100766,0.118777496,0.061323624,0.135395578,0.822313297,0.723680519,automl\Xgboost_AutoMl_394
485,0.2,4,1.1,0.5,0.3,1,1,0.86600052,0.923386965,0.099595451,0.122707203,0.034892865,0.146235317,0.801092896,0.728718777,automl\Xgboost_AutoMl_485
930,0.3,4,1.1,1,0.3,0.8,0.5,0.86582933,0.933185354,0.085683267,0.108987348,0.088908263,0.113872143,0.793351548,0.752017957,automl\Xgboost_AutoMl_930
58,0.15,4,1.1,1,0.5,0.8,0.8,0.865801759,0.930962375,0.093269732,0.13564513,0.091747553,0.146291771,0.812932605,0.771577992,automl\Xgboost_AutoMl_58
290,0.15,6,1.5,0.5,0.5,0.5,1,0.865767716,0.928207548,0.088134211,0.099865932,0.05088664,0.111980293,0.775409836,0.729875697,automl\Xgboost_AutoMl_290
294,0.15,6,1.5,0.5,0.5,1,0.5,0.865767716,0.928207548,0.088134211,0.099865932,0.05088664,0.111980293,0.775409836,0.729875697,automl\Xgboost_AutoMl_294
338,0.15,7,0.8,0.5,0.3,0.8,1,0.865765126,0.922937076,0.099226433,0.11367249,0.045322144,0.132206711,0.803096539,0.726778208,automl\Xgboost_AutoMl_338
340,0.15,7,0.8,0.5,0.3,1,0.8,0.865765126,0.922937076,0.099226433,0.11367249,0.045322144,0.132206711,0.803096539,0.726778208,automl\Xgboost_AutoMl_340
317,0.15,6,1.5,1,0.3,0.5,1,0.865559,0.934704517,0.089557657,0.118311069,0.066822271,0.130323762,0.780418944,0.752921536,automl\Xgboost_AutoMl_317
321,0.15,6,1.5,1,0.3,1,0.5,0.865559,0.934704517,0.089557657,0.118311069,0.066822271,0.130323762,0.780418944,0.752921536,automl\Xgboost_AutoMl_321
227,0.15,6,0.8,0.5,0.3,0.5,1,0.865135586,0.931946249,0.095162959,0.129188208,0.081574328,0.141875432,0.81848816,0.746304601,automl\Xgboost_AutoMl_227
231,0.15,6,0.8,0.5,0.3,1,0.5,0.865135586,0.931946249,0.095162959,0.129188208,0.081574328,0.141875432,0.81848816,0.746304601,automl\Xgboost_AutoMl_231
494,0.2,4,1.1,1,0.5,1,1,0.864870035,0.922653994,0.095326009,0.12171735,0.053181455,0.138943583,0.794262295,0.742528736,automl\Xgboost_AutoMl_494
787,0.2,7,0.8,1,0.3,0.8,0.8,0.864676088,0.930019153,0.102591639,0.138915738,0.090161163,0.15470095,0.865027322,0.724678595,automl\Xgboost_AutoMl_787
749,0.2,6,1.5,1,0.3,0.5,1,0.864656564,0.933975708,0.094579703,0.122548248,0.054004477,0.140945054,0.798907104,0.726188998,automl\Xgboost_AutoMl_749
753,0.2,6,1.5,1,0.3,1,0.5,0.864656564,0.933975708,0.094579703,0.122548248,0.054004477,0.140945054,0.798907104,0.726188998,automl\Xgboost_AutoMl_753
176,0.15,5,1.1,1,0.3,0.8,1,0.864654802,0.923134212,0.098772022,0.119574676,0.029722113,0.142555497,0.784699454,0.728163955,automl\Xgboost_AutoMl_176
178,0.15,5,1.1,1,0.3,1,0.8,0.864654802,0.923134212,0.098772022,0.119574676,0.029722113,0.142555497,0.784699454,0.728163955,automl\Xgboost_AutoMl_178
