,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,,,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
354,0.35,5,1.5,1,0.2,0.8,0.5,0.863725355,0.924410329,0.113307344,0.135253894,0.078920794,0.157224422,0.864187805,0.721236029,,,0.828293955,0.899996445,0.101093795,0.127702483,0.083758194,0.137278787,0.721778545,0.66054321,automl\Xgboost_AutoMl2023_354
355,0.35,5,1.5,1,0.2,0.8,0.8,0.863725355,0.924410329,0.113307344,0.135253894,0.078920794,0.157224422,0.864187805,0.721236029,,,0.828293955,0.899996445,0.101093795,0.127702483,0.083758194,0.137278787,0.721778545,0.66054321,automl\Xgboost_AutoMl2023_355
395,0.35,6,1.5,1,0.4,0.8,0.8,0.722597187,0.794110669,0.155805223,0.140205141,0.220267386,0.11320591,0.560579801,0.497170405,,,0.828212351,0.904049079,0.109628474,0.150601095,0.143159353,0.152669984,0.80725232,0.661361627,automl\Xgboost_AutoMl2023_395
366,0.35,6,0.8,1,0.2,0.8,0.5,0.863407124,0.93558726,0.108827802,0.149442826,0.114619455,0.163064829,0.882306602,0.735438965,,,0.827916869,0.89625656,0.102675704,0.122664039,0.067383203,0.134734847,0.712497302,0.651470298,automl\Xgboost_AutoMl2023_366
367,0.35,6,0.8,1,0.2,0.8,0.8,0.863407124,0.93558726,0.108827802,0.149442826,0.114619455,0.163064829,0.882306602,0.735438965,,,0.827916869,0.89625656,0.102675704,0.122664039,0.067383203,0.134734847,0.712497302,0.651470298,automl\Xgboost_AutoMl2023_367
471,0.4,5,0.8,0.8,0.3,0.8,0.8,0.794402986,0.881468889,0.149438498,0.179493795,0.22464447,0.152004176,0.849377659,0.589148134,,,0.82763869,0.909865138,0.104637455,0.144293673,0.135381702,0.146797922,0.793438377,0.646841457,automl\Xgboost_AutoMl2023_471
42,0.2,5,0.8,1,0.2,0.8,0.5,0.854185678,0.9205238,0.103168582,0.122601937,0.101513317,0.12909249,0.797384591,0.734489515,,,0.827566314,0.909698297,0.090737586,0.107033948,0.068328238,0.113820601,0.658968271,0.66283109,automl\Xgboost_AutoMl2023_42
43,0.2,5,0.8,1,0.2,0.8,0.8,0.854185678,0.9205238,0.103168582,0.122601937,0.101513317,0.12909249,0.797384591,0.734489515,,,0.827566314,0.909698297,0.090737586,0.107033948,0.068328238,0.113820601,0.658968271,0.66283109,automl\Xgboost_AutoMl2023_43
190,0.3,5,0.8,1,0.4,0.8,0.5,0.740726479,0.832059033,0.146156783,0.147695327,0.240348933,0.106628364,0.64014495,0.506355932,,,0.827258815,0.914179283,0.09591588,0.114967095,0.166763485,0.099006989,0.80120872,0.625811346,automl\Xgboost_AutoMl2023_190
54,0.2,5,1.1,1,0.2,0.8,0.5,0.856954932,0.920736703,0.103389117,0.122277447,0.095978695,0.130480106,0.805104774,0.737533377,,,0.827222191,0.911342458,0.090705488,0.108912165,0.082543238,0.113798996,0.672998057,0.66115352,automl\Xgboost_AutoMl2023_54
55,0.2,5,1.1,1,0.2,0.8,0.8,0.856954932,0.920736703,0.103389117,0.122277447,0.095978695,0.130480106,0.805104774,0.737533377,,,0.827222191,0.911342458,0.090705488,0.108912165,0.082543238,0.113798996,0.672998057,0.66115352,automl\Xgboost_AutoMl2023_55
371,0.35,6,0.8,1,0.4,0.8,0.8,0.742985275,0.817855457,0.164977391,0.16917342,0.281651078,0.104367297,0.734677801,0.521180284,,,0.826912821,0.90612799,0.105156195,0.141780152,0.160739671,0.136432271,0.806604792,0.656420165,automl\Xgboost_AutoMl2023_371
526,0.4,6,1.1,1,0.4,0.8,0.5,0.742025216,0.845835327,0.143645659,0.154816703,0.251622826,0.113630415,0.640775169,0.51562599,,,0.826895675,0.914192195,0.095539238,0.121738776,0.166115499,0.10840677,0.799050291,0.631525077,automl\Xgboost_AutoMl2023_526
378,0.35,6,1.1,1,0.2,0.8,0.5,0.864911628,0.933037508,0.111526227,0.147191972,0.102611531,0.165296016,0.888608792,0.7291532,,,0.826767619,0.898856137,0.103079279,0.129178341,0.082762516,0.139385358,0.720267645,0.656502066,automl\Xgboost_AutoMl2023_378
379,0.35,6,1.1,1,0.2,0.8,0.8,0.864911628,0.933037508,0.111526227,0.147191972,0.102611531,0.165296016,0.888608792,0.7291532,,,0.826767619,0.898856137,0.103079279,0.129178341,0.082762516,0.139385358,0.720267645,0.656502066,automl\Xgboost_AutoMl2023_379
82,0.2,6,0.8,1,0.4,0.8,0.5,0.778094557,0.847644082,0.138690028,0.129136064,0.149047678,0.122226013,0.659681739,0.578115292,,,0.826277594,0.90594504,0.105759422,0.142048935,0.128520377,0.145737623,0.781782862,0.646266393,automl\Xgboost_AutoMl2023_82
514,0.4,6,0.8,1,0.4,0.8,0.5,0.755054862,0.841980532,0.138436536,0.119182918,0.21481515,0.085226931,0.621395935,0.539387309,,,0.825995411,0.902871335,0.099870599,0.108534241,0.16722271,0.091724644,0.790200734,0.63852795,automl\Xgboost_AutoMl2023_514
438,0.4,4,0.8,1,0.2,0.8,0.5,0.874667121,0.929614293,0.102667696,0.122386666,0.048566759,0.147230685,0.843390578,0.748618978,,,0.825333318,0.894855644,0.101188705,0.120513781,0.070281639,0.131402125,0.703647744,0.645480645,automl\Xgboost_AutoMl2023_438
439,0.4,4,0.8,1,0.2,0.8,0.8,0.874667121,0.929614293,0.102667696,0.122386666,0.048566759,0.147230685,0.843390578,0.748618978,,,0.825333318,0.894855644,0.101188705,0.120513781,0.070281639,0.131402125,0.703647744,0.645480645,automl\Xgboost_AutoMl2023_439
462,0.4,4,1.5,1,0.2,0.8,0.5,0.8849083,0.938373275,0.099557655,0.123464607,0.036033589,0.15360579,0.86765401,0.762478366,,,0.825174961,0.902728422,0.096956429,0.125658109,0.090832385,0.132883556,0.703647744,0.658120521,automl\Xgboost_AutoMl2023_462
463,0.4,4,1.5,1,0.2,0.8,0.8,0.8849083,0.938373275,0.099557655,0.123464607,0.036033589,0.15360579,0.86765401,0.762478366,,,0.825174961,0.902728422,0.096956429,0.125658109,0.090832385,0.132883556,0.703647744,0.658120521,automl\Xgboost_AutoMl2023_463
450,0.4,4,1.1,1,0.2,0.8,0.5,0.868767021,0.928989679,0.104170896,0.130454603,0.0625643,0.152624727,0.8325193,0.748282943,,,0.824927883,0.893659149,0.099535411,0.116071545,0.048861366,0.129169262,0.6732139,0.647162569,automl\Xgboost_AutoMl2023_450
451,0.4,4,1.1,1,0.2,0.8,0.8,0.868767021,0.928989679,0.104170896,0.130454603,0.0625643,0.152624727,0.8325193,0.748282943,,,0.824927883,0.893659149,0.099535411,0.116071545,0.048861366,0.129169262,0.6732139,0.647162569,automl\Xgboost_AutoMl2023_451
525,0.4,6,1.1,1,0.3,0.8,0.8,0.865483885,0.939654711,0.107061899,0.153024883,0.119203484,0.165817662,0.884669923,0.74786894,,,0.824704314,0.903344465,0.099659597,0.122427836,0.154814843,0.113574984,0.778761062,0.643022634,automl\Xgboost_AutoMl2023_525
402,0.35,7,0.8,1,0.2,0.8,0.5,0.867641833,0.932308784,0.106187252,0.133207231,0.089292237,0.150059138,0.87064755,0.731581386,,,0.824537515,0.90310115,0.096639232,0.112593667,0.087035863,0.118199062,0.700841787,0.639550916,automl\Xgboost_AutoMl2023_402
403,0.35,7,0.8,1,0.2,0.8,0.8,0.867641833,0.932308784,0.106187252,0.133207231,0.089292237,0.150059138,0.87064755,0.731581386,,,0.824537515,0.90310115,0.096639232,0.112593667,0.087035863,0.118199062,0.700841787,0.639550916,automl\Xgboost_AutoMl2023_403
275,0.3,7,1.1,1,0.4,0.8,0.8,0.768228682,0.83728137,0.151079614,0.152714638,0.211810093,0.125552193,0.723806523,0.563888548,,,0.824504111,0.906518526,0.104723358,0.141851828,0.164309091,0.135369873,0.804014677,0.647375739,automl\Xgboost_AutoMl2023_275
426,0.35,7,1.5,1,0.2,0.8,0.5,0.869370923,0.93844454,0.108832089,0.148865075,0.111968316,0.164064456,0.907357807,0.740088672,,,0.824460636,0.897633446,0.100135889,0.119481006,0.076552272,0.128536908,0.697604144,0.647695391,automl\Xgboost_AutoMl2023_426
427,0.35,7,1.5,1,0.2,0.8,0.8,0.869370923,0.93844454,0.108832089,0.148865075,0.111968316,0.164064456,0.907357807,0.740088672,,,0.824460636,0.897633446,0.100135889,0.119481006,0.076552272,0.128536908,0.697604144,0.647695391,automl\Xgboost_AutoMl2023_427
430,0.35,7,1.5,1,0.4,0.8,0.5,0.722306532,0.81251275,0.14658431,0.116640813,0.244037447,0.073736775,0.544981881,0.48360713,,,0.823680202,0.905698624,0.101674977,0.130282791,0.162701729,0.120811232,0.794733434,0.636308649,automl\Xgboost_AutoMl2023_430
546,0.4,7,0.8,1,0.2,0.8,0.5,0.868953444,0.936204333,0.104885155,0.134354818,0.103662631,0.146745989,0.889081456,0.731337481,,,0.823500695,0.899173102,0.094890692,0.103385026,0.060543874,0.111614494,0.6611267,0.639523959,automl\Xgboost_AutoMl2023_546
547,0.4,7,0.8,1,0.2,0.8,0.8,0.868953444,0.936204333,0.104885155,0.134354818,0.103662631,0.146745989,0.889081456,0.731337481,,,0.823500695,0.899173102,0.094890692,0.103385026,0.060543874,0.111614494,0.6611267,0.639523959,automl\Xgboost_AutoMl2023_547
365,0.35,6,0.8,0.8,0.4,0.8,0.8,0.800327646,0.862873002,0.135109174,0.133762821,0.150812155,0.126916763,0.744761305,0.614015717,,,0.823474287,0.905249388,0.096559182,0.119816577,0.125793785,0.118387963,0.733649903,0.644115975,automl\Xgboost_AutoMl2023_365
390,0.35,6,1.5,1,0.2,0.8,0.5,0.873236888,0.940035115,0.104445229,0.142346777,0.09318903,0.161401775,0.89254766,0.74681959,,,0.822422761,0.898189485,0.096334716,0.107636672,0.073153463,0.11471258,0.677099072,0.636372857,automl\Xgboost_AutoMl2023_390
391,0.35,6,1.5,1,0.2,0.8,0.8,0.873236888,0.940035115,0.104445229,0.142346777,0.09318903,0.161401775,0.89254766,0.74681959,,,0.822422761,0.898189485,0.096334716,0.107636672,0.073153463,0.11471258,0.677099072,0.636372857,automl\Xgboost_AutoMl2023_391
282,0.3,7,1.5,1,0.2,0.8,0.5,0.865365672,0.930423795,0.108285423,0.132021654,0.088280108,0.14916171,0.86765401,0.722703412,,,0.822184567,0.902580617,0.095695658,0.108162833,0.079700538,0.114229675,0.682926829,0.631158987,automl\Xgboost_AutoMl2023_282
283,0.3,7,1.5,1,0.2,0.8,0.8,0.865365672,0.930423795,0.108285423,0.132021654,0.088280108,0.14916171,0.86765401,0.722703412,,,0.822184567,0.902580617,0.095695658,0.108162833,0.079700538,0.114229675,0.682926829,0.631158987,automl\Xgboost_AutoMl2023_283
174,0.3,4,1.5,1,0.2,0.8,0.5,0.858985261,0.920732196,0.107989082,0.123880904,0.073917883,0.141070973,0.818812037,0.7201552,,,0.821821297,0.902991817,0.098147884,0.123810843,0.092928961,0.130287116,0.695445716,0.647377939,automl\Xgboost_AutoMl2023_174
175,0.3,4,1.5,1,0.2,0.8,0.8,0.858985261,0.920732196,0.107989082,0.123880904,0.073917883,0.141070973,0.818812037,0.7201552,,,0.821821297,0.902991817,0.098147884,0.123810843,0.092928961,0.130287116,0.695445716,0.647377939,automl\Xgboost_AutoMl2023_175
495,0.4,5,1.5,0.8,0.3,0.8,0.8,0.751825797,0.831291533,0.164442927,0.176152336,0.260197261,0.122784679,0.761304553,0.519151222,,,0.821766216,0.900336393,0.107045902,0.145191243,0.141768619,0.146117781,0.778545219,0.645721446,automl\Xgboost_AutoMl2023_495
502,0.4,5,1.5,1,0.4,0.8,0.5,0.812613685,0.889222257,0.117524115,0.111762378,0.099108495,0.115540596,0.680321412,0.634533431,,,0.821568399,0.90393331,0.097349794,0.110288656,0.148538322,0.09980699,0.757176775,0.624477081,automl\Xgboost_AutoMl2023_502
234,0.3,6,1.1,1,0.2,0.8,0.5,0.872967694,0.935629777,0.103265103,0.133264214,0.074356683,0.154583082,0.866708681,0.746353707,,,0.821325347,0.902408736,0.094286843,0.107397211,0.071425637,0.114177573,0.657457371,0.641195664,automl\Xgboost_AutoMl2023_234
235,0.3,6,1.1,1,0.2,0.8,0.8,0.872967694,0.935629777,0.103265103,0.133264214,0.074356683,0.154583082,0.866708681,0.746353707,,,0.821325347,0.902408736,0.094286843,0.107397211,0.071425637,0.114177573,0.657457371,0.641195664,automl\Xgboost_AutoMl2023_235
318,0.35,4,1.5,1,0.2,0.8,0.5,0.880863839,0.941909758,0.097654052,0.131084589,0.072122659,0.151293305,0.874113755,0.770020819,,,0.821219924,0.899963958,0.0959652,0.115876067,0.069722583,0.124041411,0.653788042,0.655131394,automl\Xgboost_AutoMl2023_318
319,0.35,4,1.5,1,0.2,0.8,0.8,0.880863839,0.941909758,0.097654052,0.131084589,0.072122659,0.151293305,0.874113755,0.770020819,,,0.821219924,0.899963958,0.0959652,0.115876067,0.069722583,0.124041411,0.653788042,0.655131394,automl\Xgboost_AutoMl2023_319
6,0.2,4,0.8,1,0.2,0.8,0.5,0.822292571,0.910898688,0.105653054,0.122886856,0.160139059,0.113152851,0.711202143,0.700333566,,,0.820938537,0.91339304,0.089295206,0.115908647,0.100682614,0.118379151,0.646449385,0.671675264,automl\Xgboost_AutoMl2023_6
7,0.2,4,0.8,1,0.2,0.8,0.8,0.822292571,0.910898688,0.105653054,0.122886856,0.160139059,0.113152851,0.711202143,0.700333566,,,0.820938537,0.91339304,0.089295206,0.115908647,0.100682614,0.118379151,0.646449385,0.671675264,automl\Xgboost_AutoMl2023_7
345,0.35,5,1.1,1,0.3,0.8,0.8,0.84358886,0.924850941,0.114851784,0.150367228,0.153546911,0.148976063,0.866393572,0.689054571,,,0.820323558,0.904709814,0.108272345,0.155116635,0.1581429,0.154265289,0.792790848,0.645972564,automl\Xgboost_AutoMl2023_345
306,0.35,4,1.1,1,0.2,0.8,0.5,0.872374616,0.93582294,0.103590139,0.134479866,0.085106132,0.152598667,0.87364109,0.747959803,,,0.820305398,0.887164992,0.108634925,0.133887731,0.0606324,0.149250187,0.692855601,0.644966847,automl\Xgboost_AutoMl2023_306
307,0.35,4,1.1,1,0.2,0.8,0.8,0.872374616,0.93582294,0.103590139,0.134479866,0.085106132,0.152598667,0.87364109,0.747959803,,,0.820305398,0.887164992,0.108634925,0.133887731,0.0606324,0.149250187,0.692855601,0.644966847,automl\Xgboost_AutoMl2023_307
30,0.2,4,1.5,1,0.2,0.8,0.5,0.817133627,0.904075345,0.108347167,0.114921806,0.147312728,0.106418865,0.69056247,0.678745645,,,0.818884683,0.910316038,0.090043256,0.111557633,0.091585422,0.114818464,0.636520613,0.659657756,automl\Xgboost_AutoMl2023_30
31,0.2,4,1.5,1,0.2,0.8,0.8,0.817133627,0.904075345,0.108347167,0.114921806,0.147312728,0.106418865,0.69056247,0.678745645,,,0.818884683,0.910316038,0.090043256,0.111557633,0.091585422,0.114818464,0.636520613,0.659657756,automl\Xgboost_AutoMl2023_31
455,0.4,4,1.1,1,0.4,0.8,0.8,0.843354312,0.928596338,0.123109441,0.169054704,0.161300348,0.172675661,0.893492989,0.691501036,,,0.818853416,0.90938033,0.106983473,0.153657067,0.183247909,0.144233247,0.818260306,0.629368307,automl\Xgboost_AutoMl2023_455
382,0.35,6,1.1,1,0.4,0.8,0.5,0.772511601,0.848953052,0.143151127,0.147701659,0.20298291,0.124000407,0.710256814,0.569695438,,,0.818801712,0.907574198,0.100423874,0.125918746,0.17149864,0.112495255,0.780487805,0.622589532,automl\Xgboost_AutoMl2023_382
407,0.35,7,0.8,1,0.4,0.8,0.8,0.758154688,0.822465973,0.149745445,0.137946372,0.202062593,0.113424001,0.660469513,0.55574705,,,0.818706509,0.897374705,0.109637386,0.147778067,0.167306554,0.142263422,0.793870063,0.645716292,automl\Xgboost_AutoMl2023_407
294,0.35,4,0.8,1,0.2,0.8,0.5,0.869680488,0.933303047,0.103508206,0.125984551,0.081209416,0.142799599,0.863400032,0.732082025,,,0.818331458,0.898002096,0.102340388,0.127301753,0.10769988,0.131908623,0.715950788,0.633377888,automl\Xgboost_AutoMl2023_294
295,0.35,4,0.8,1,0.2,0.8,0.8,0.869680488,0.933303047,0.103508206,0.125984551,0.081209416,0.142799599,0.863400032,0.732082025,,,0.818331458,0.898002096,0.102340388,0.127301753,0.10769988,0.131908623,0.715950788,0.633377888,automl\Xgboost_AutoMl2023_295
222,0.3,6,0.8,1,0.2,0.8,0.5,0.876575748,0.935572566,0.101837195,0.125774028,0.05909396,0.149133288,0.859933827,0.75065328,,,0.818038509,0.897480958,0.095471104,0.103920962,0.057150469,0.112360588,0.635657242,0.631635389,automl\Xgboost_AutoMl2023_222
223,0.3,6,0.8,1,0.2,0.8,0.8,0.876575748,0.935572566,0.101837195,0.125774028,0.05909396,0.149133288,0.859933827,0.75065328,,,0.818038509,0.897480958,0.095471104,0.103920962,0.057150469,0.112360588,0.635657242,0.631635389,automl\Xgboost_AutoMl2023_223
414,0.35,7,1.1,1,0.2,0.8,0.5,0.871327814,0.936115157,0.104508255,0.140366595,0.087842952,0.159566834,0.874586419,0.749983112,,,0.817937272,0.898924677,0.095227283,0.101319476,0.072350665,0.107009355,0.652492985,0.625103391,automl\Xgboost_AutoMl2023_414
415,0.35,7,1.1,1,0.2,0.8,0.8,0.871327814,0.936115157,0.104508255,0.140366595,0.087842952,0.159566834,0.874586419,0.749983112,,,0.817937272,0.898924677,0.095227283,0.101319476,0.072350665,0.107009355,0.652492985,0.625103391,automl\Xgboost_AutoMl2023_415
162,0.3,4,1.1,1,0.2,0.8,0.5,0.85020732,0.912496816,0.11107473,0.113911929,0.078393532,0.1269294,0.803686781,0.688440516,,,0.817697354,0.888530804,0.109510648,0.133006451,0.077943761,0.145536714,0.705158645,0.632955536,automl\Xgboost_AutoMl2023_162
163,0.3,4,1.1,1,0.2,0.8,0.8,0.85020732,0.912496816,0.11107473,0.113911929,0.078393532,0.1269294,0.803686781,0.688440516,,,0.817697354,0.888530804,0.109510648,0.133006451,0.077943761,0.145536714,0.705158645,0.632955536,automl\Xgboost_AutoMl2023_163
150,0.3,4,0.8,1,0.2,0.8,0.5,0.85058134,0.911976079,0.111596744,0.113870774,0.075454117,0.127964085,0.804001891,0.688431703,,,0.817196518,0.887998954,0.109813591,0.133978954,0.080657063,0.146118311,0.706022016,0.633607748,automl\Xgboost_AutoMl2023_150
151,0.3,4,0.8,1,0.2,0.8,0.8,0.85058134,0.911976079,0.111596744,0.113870774,0.075454117,0.127964085,0.804001891,0.688431703,,,0.817196518,0.887998954,0.109813591,0.133978954,0.080657063,0.146118311,0.706022016,0.633607748,automl\Xgboost_AutoMl2023_151
239,0.3,6,1.1,1,0.4,0.8,0.8,0.793013669,0.872367563,0.13039149,0.133333861,0.169914048,0.1184558,0.724909406,0.594444444,,,0.816625352,0.906633156,0.099238884,0.129188115,0.162463557,0.11961064,0.766242176,0.617767337,automl\Xgboost_AutoMl2023_239
545,0.4,7,0.8,0.8,0.4,0.8,0.8,0.780521128,0.826179974,0.137807719,0.118076485,0.120826904,0.117274827,0.635260753,0.59839715,,,0.816526755,0.896055605,0.096811918,0.105145957,0.119782896,0.101547469,0.709691345,0.61515435,automl\Xgboost_AutoMl2023_545
270,0.3,7,1.1,1,0.2,0.8,0.5,0.868688371,0.932494649,0.10744337,0.138369001,0.083260919,0.159469398,0.873798645,0.734910223,,,0.816281208,0.89793038,0.099294101,0.116758976,0.088446085,0.122737048,0.676451543,0.627804487,automl\Xgboost_AutoMl2023_270
271,0.3,7,1.1,1,0.2,0.8,0.8,0.868688371,0.932494649,0.10744337,0.138369001,0.083260919,0.159469398,0.873798645,0.734910223,,,0.816281208,0.89793038,0.099294101,0.116758976,0.088446085,0.122737048,0.676451543,0.627804487,automl\Xgboost_AutoMl2023_271
263,0.3,7,0.8,1,0.4,0.8,0.8,0.721445317,0.79438969,0.166816594,0.165996581,0.283107643,0.097743899,0.674176776,0.476026254,,,0.815059115,0.89141331,0.111375075,0.150070046,0.158120357,0.147809214,0.781351176,0.637155681,automl\Xgboost_AutoMl2023_263
381,0.35,6,1.1,1,0.3,0.8,0.8,0.857714159,0.941430858,0.112076745,0.16379163,0.154063318,0.168010484,0.909090909,0.725694881,,,0.814724228,0.891231967,0.115878785,0.153533264,0.163486794,0.150672161,0.791495791,0.638516455,automl\Xgboost_AutoMl2023_381
431,0.35,7,1.5,1,0.4,0.8,0.8,0.724023513,0.787423658,0.178806102,0.175240598,0.304319393,0.094071314,0.721285647,0.493797864,,,0.813961053,0.891879264,0.113322091,0.148123412,0.169869719,0.141942806,0.785883877,0.637318397,automl\Xgboost_AutoMl2023_431
18,0.2,4,1.1,1,0.2,0.8,0.5,0.821629444,0.90623729,0.107430004,0.116672471,0.138935298,0.11081027,0.699700646,0.686876498,,,0.813327083,0.910066967,0.090490006,0.112302079,0.090336388,0.115733416,0.614504641,0.648519362,automl\Xgboost_AutoMl2023_18
19,0.2,4,1.1,1,0.2,0.8,0.8,0.821629444,0.90623729,0.107430004,0.116672471,0.138935298,0.11081027,0.699700646,0.686876498,,,0.813327083,0.910066967,0.090490006,0.112302079,0.090336388,0.115733416,0.614504641,0.648519362,automl\Xgboost_AutoMl2023_19
285,0.3,7,1.5,1,0.3,0.8,0.8,0.835077524,0.934451672,0.125382729,0.178238572,0.197838107,0.167719887,0.911611785,0.665861097,,,0.811881709,0.897927129,0.113553082,0.150780283,0.182957775,0.140578202,0.802287934,0.618366328,automl\Xgboost_AutoMl2023_285
527,0.4,6,1.1,1,0.4,0.8,0.8,0.77401687,0.847259128,0.150020753,0.159099975,0.220970018,0.129281023,0.752323933,0.574608905,,,0.811762848,0.898309059,0.1066778,0.135759432,0.191358875,0.118546804,0.790200734,0.615863403,automl\Xgboost_AutoMl2023_527
549,0.4,7,0.8,1,0.3,0.8,0.8,0.853018656,0.942890988,0.112685276,0.165887362,0.164891197,0.166356272,0.913817552,0.70486723,,,0.811691704,0.899068903,0.10229566,0.126560566,0.188530624,0.108951134,0.766673861,0.621794311,automl\Xgboost_AutoMl2023_549
406,0.35,7,0.8,1,0.4,0.8,0.5,0.765494937,0.857794407,0.147019893,0.160709763,0.246521613,0.11880654,0.732787144,0.556639339,,,0.811431325,0.898899536,0.104028691,0.122175344,0.195566143,0.099728781,0.780056119,0.61140247,automl\Xgboost_AutoMl2023_406
261,0.3,7,0.8,1,0.3,0.8,0.8,0.853682445,0.933060161,0.118973162,0.166971635,0.143867334,0.177040909,0.901055617,0.717791026,,,0.811392803,0.897680928,0.109793241,0.146421125,0.176284766,0.137462412,0.783509605,0.619665415,automl\Xgboost_AutoMl2023_261
443,0.4,4,0.8,1,0.4,0.8,0.8,0.7733384,0.848644234,0.151921476,0.16341807,0.214507035,0.139679835,0.744131086,0.577101662,,,0.810124808,0.905270557,0.114318802,0.155121522,0.224963177,0.129885351,0.840492122,0.609389671,automl\Xgboost_AutoMl2023_443
561,0.4,7,1.1,1,0.3,0.8,0.8,0.825466951,0.924771748,0.129660887,0.17833671,0.214599119,0.157999802,0.902946274,0.647680398,,,0.80976746,0.89438369,0.109537289,0.139152603,0.203504803,0.11949194,0.793870063,0.622545701,automl\Xgboost_AutoMl2023_561
401,0.35,7,0.8,0.8,0.4,0.8,0.8,0.803581789,0.866335328,0.131601178,0.128202165,0.148071752,0.12125753,0.727430282,0.63560022,,,0.809760927,0.897988347,0.09940323,0.114791164,0.167474344,0.101619833,0.721562702,0.620683253,automl\Xgboost_AutoMl2023_401
346,0.35,5,1.1,1,0.4,0.8,0.5,0.775685916,0.861559036,0.142931576,0.154590351,0.224403223,0.121995449,0.740979991,0.573501616,,,0.809395493,0.898604271,0.109190312,0.133118851,0.227960811,0.099180491,0.826246493,0.601792171,automl\Xgboost_AutoMl2023_346
551,0.4,7,0.8,1,0.4,0.8,0.8,0.739588354,0.813921976,0.162166564,0.163430733,0.254850973,0.121920457,0.67527966,0.528776757,,,0.808895451,0.882510991,0.12077372,0.160283769,0.164879427,0.159016376,0.777466005,0.639332623,automl\Xgboost_AutoMl2023_551
570,0.4,7,1.5,1,0.2,0.8,0.5,0.847354024,0.920722062,0.118341837,0.150430543,0.128436138,0.15912474,0.852843863,0.707766736,,,0.807287711,0.885971459,0.101980401,0.114012511,0.086601663,0.11941173,0.644075113,0.616274267,automl\Xgboost_AutoMl2023_570
571,0.4,7,1.5,1,0.2,0.8,0.8,0.847354024,0.920722062,0.118341837,0.150430543,0.128436138,0.15912474,0.852843863,0.707766736,,,0.807287711,0.885971459,0.101980401,0.114012511,0.086601663,0.11941173,0.644075113,0.616274267,automl\Xgboost_AutoMl2023_571
417,0.35,7,1.1,1,0.3,0.8,0.8,0.838510569,0.929574231,0.129062314,0.180969039,0.180255924,0.181326647,0.908933354,0.682843108,,,0.806215463,0.891562589,0.11894785,0.157810973,0.194997337,0.145763059,0.804014677,0.613471673,automl\Xgboost_AutoMl2023_417
478,0.4,5,0.8,1,0.4,0.8,0.5,0.716534981,0.800396829,0.16603986,0.152130556,0.309452784,0.073506789,0.642823381,0.483612873,,,0.805448661,0.894330966,0.111771995,0.134589822,0.233466717,0.100484182,0.814590978,0.603598561,automl\Xgboost_AutoMl2023_478
558,0.4,7,1.1,1,0.2,0.8,0.5,0.869848677,0.932038932,0.102553422,0.123695707,0.080473759,0.139409048,0.857097841,0.736678177,,,0.804868364,0.894601657,0.097429159,0.105844791,0.113952522,0.104108817,0.651197928,0.600637069,automl\Xgboost_AutoMl2023_558
559,0.4,7,1.1,1,0.2,0.8,0.8,0.869848677,0.932038932,0.102553422,0.123695707,0.080473759,0.139409048,0.857097841,0.736678177,,,0.804868364,0.894601657,0.097429159,0.105844791,0.113952522,0.104108817,0.651197928,0.600637069,automl\Xgboost_AutoMl2023_559
513,0.4,6,0.8,1,0.3,0.8,0.8,0.844942268,0.924136558,0.13262775,0.185239648,0.14963159,0.20087008,0.899007405,0.714008634,,,0.8044624,0.891866443,0.114768001,0.151365088,0.200143717,0.136127501,0.788905677,0.612279085,automl\Xgboost_AutoMl2023_513
287,0.3,7,1.5,1,0.4,0.8,0.8,0.801618808,0.880576059,0.150472076,0.182241674,0.223543689,0.158144519,0.870805105,0.614589125,,,0.80276889,0.890666209,0.112646385,0.149452662,0.180442035,0.139965957,0.76732139,0.601166822,automl\Xgboost_AutoMl2023_287
393,0.35,6,1.5,1,0.3,0.8,0.8,0.84314425,0.946581125,0.127802018,0.198561162,0.201267391,0.197214848,0.935087443,0.704827504,,,0.802033167,0.895185202,0.115811452,0.155720988,0.205035948,0.138951102,0.79818692,0.595395266,automl\Xgboost_AutoMl2023_393
479,0.4,5,0.8,1,0.4,0.8,0.8,0.775816551,0.851450935,0.146570264,0.15168735,0.20933966,0.124316028,0.7412951,0.569750545,,,0.80154161,0.893492399,0.124533749,0.174123607,0.211216588,0.161034468,0.822577164,0.603054039,automl\Xgboost_AutoMl2023_479
477,0.4,5,0.8,1,0.3,0.8,0.8,0.856096084,0.937405921,0.116922133,0.162419273,0.155513669,0.165750387,0.926579486,0.707446169,,,0.801525597,0.890066572,0.120412403,0.1609712,0.213124441,0.143119998,0.810705806,0.602889246,automl\Xgboost_AutoMl2023_477
327,0.35,5,0.8,0.8,0.3,0.8,0.8,0.778496002,0.871055519,0.151062721,0.176495821,0.23836614,0.135445521,0.817866709,0.547978465,,,0.800100354,0.891477017,0.113539128,0.149690493,0.185315671,0.138977879,0.758471833,0.599198568,automl\Xgboost_AutoMl2023_327
