,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
110,0.05,5,7,0.7,14,0.876180909,0.933509388,0.091454774,0.122524967,0.046443875,0.142729055,0.827959927,0.756039752,automl\GBM_AutoMl_110
377,0.0625,5,5,0.6,14,0.876166809,0.93715148,0.088552589,0.121165826,0.046375088,0.140552658,0.819672131,0.756270745,automl\GBM_AutoMl_377
574,0.0625,8,6,0.7,13,0.876152565,0.933746898,0.091209447,0.136077037,0.044781591,0.1597398,0.829690346,0.765546218,automl\GBM_AutoMl_574
453,0.0625,6,6,0.7,12,0.876129507,0.937865594,0.084564025,0.114441572,0.057497407,0.130197401,0.830418944,0.744995506,automl\GBM_AutoMl_453
1491,0.1,8,7,0.8,12,0.876108965,0.937793751,0.088216164,0.126458688,0.065069906,0.144762595,0.855555556,0.743049239,automl\GBM_AutoMl_1491
680,0.075,5,5,0.7,14,0.876103615,0.935491607,0.090665995,0.128114865,0.050719741,0.149768832,0.840346084,0.750284599,automl\GBM_AutoMl_680
1061,0.0875,6,6,0.9,14,0.876066101,0.939678861,0.08729732,0.120515558,0.070672771,0.135159123,0.851183971,0.744019424,automl\GBM_AutoMl_1061
743,0.075,6,5,0.8,14,0.876061945,0.939059524,0.086702228,0.116088115,0.07253937,0.128977486,0.851092896,0.74154896,automl\GBM_AutoMl_743
1338,0.1,6,5,0.7,12,0.87605865,0.936707981,0.090302117,0.131403134,0.060430048,0.151127993,0.845081967,0.756697248,automl\GBM_AutoMl_1338
242,0.05,8,4,0.6,14,0.87605101,0.939353384,0.085164057,0.129460358,0.064721583,0.145192193,0.819307832,0.776990845,automl\GBM_AutoMl_242
1085,0.0875,7,4,0.7,14,0.876045228,0.936063445,0.092408098,0.138497479,0.06831167,0.158852527,0.861839709,0.757585462,automl\GBM_AutoMl_1085
499,0.0625,7,5,0.7,13,0.876036731,0.934913492,0.087859323,0.122474391,0.042190593,0.142894186,0.815391621,0.758439578,automl\GBM_AutoMl_499
424,0.0625,6,4,0.7,13,0.876017903,0.935981512,0.085642193,0.113116952,0.042296255,0.130796549,0.805737705,0.7554436,automl\GBM_AutoMl_424
1095,0.0875,7,5,0.6,12,0.87600909,0.936489475,0.085238672,0.114025722,0.054180367,0.129005982,0.812295082,0.760714743,automl\GBM_AutoMl_1095
544,0.0625,8,4,0.7,13,0.875982047,0.939165088,0.082642481,0.120288366,0.063100536,0.134127166,0.811657559,0.771101017,automl\GBM_AutoMl_544
740,0.075,6,5,0.7,14,0.875966068,0.937962703,0.091986655,0.135729424,0.066382543,0.156586642,0.86420765,0.747724676,automl\GBM_AutoMl_740
1159,0.0875,8,5,0.7,13,0.875956979,0.932185417,0.092949334,0.132331171,0.056972447,0.154055745,0.853551913,0.752257495,automl\GBM_AutoMl_1159
1401,0.1,7,5,0.8,12,0.875939158,0.938898555,0.087212353,0.124065541,0.076448974,0.138416775,0.860564663,0.743898599,automl\GBM_AutoMl_1401
1131,0.0875,7,7,0.8,12,0.875921739,0.936040049,0.089081938,0.125168588,0.061220813,0.143499773,0.846812386,0.74814934,automl\GBM_AutoMl_1131
173,0.05,6,7,0.8,14,0.875921139,0.932092408,0.09270457,0.121245304,0.047134807,0.142073923,0.837887067,0.74663204,automl\GBM_AutoMl_173
1488,0.1,8,7,0.7,12,0.875891572,0.932608193,0.096610998,0.13850631,0.057455458,0.162320828,0.861930783,0.753383219,automl\GBM_AutoMl_1488
1088,0.0875,7,4,0.8,14,0.875853234,0.938252913,0.085622173,0.113340933,0.064446928,0.127346429,0.838888889,0.741387637,automl\GBM_AutoMl_1088
1054,0.0875,6,6,0.7,13,0.87584387,0.934887072,0.097105494,0.138753572,0.072350926,0.159342988,0.878415301,0.749970841,automl\GBM_AutoMl_1054
219,0.05,7,6,0.9,12,0.875780718,0.936211506,0.086961972,0.12381025,0.053608661,0.141384606,0.817395264,0.765458422,automl\GBM_AutoMl_219
594,0.0625,8,7,0.9,12,0.875749592,0.934107649,0.088854774,0.119386821,0.032426983,0.141817475,0.811111111,0.749947371,automl\GBM_AutoMl_594
211,0.05,7,6,0.6,13,0.875736097,0.935953542,0.08723196,0.124942198,0.058594187,0.141640206,0.821584699,0.767646683,automl\GBM_AutoMl_211
120,0.05,6,4,0.6,12,0.875734858,0.937988669,0.085684748,0.128152596,0.070152288,0.142777443,0.827686703,0.772723408,automl\GBM_AutoMl_120
136,0.05,6,5,0.6,13,0.87572782,0.935697749,0.087016839,0.118260493,0.055167509,0.134350945,0.818579235,0.760534777,automl\GBM_AutoMl_136
217,0.05,7,6,0.8,13,0.875694651,0.929389399,0.095427425,0.123068463,0.029081863,0.148625094,0.825865209,0.746491048,automl\GBM_AutoMl_217
176,0.05,6,7,0.9,14,0.875654266,0.932634775,0.092618145,0.123576635,0.031291465,0.148910819,0.825591985,0.743185079,automl\GBM_AutoMl_176
589,0.0625,8,7,0.7,13,0.875652063,0.934259246,0.089373193,0.126132751,0.043972332,0.147073461,0.81848816,0.76064325,automl\GBM_AutoMl_589
591,0.0625,8,7,0.8,12,0.875651669,0.933708644,0.089685349,0.124222889,0.047256464,0.145129446,0.830418944,0.750947126,automl\GBM_AutoMl_591
361,0.0625,5,4,0.6,13,0.875649851,0.937766632,0.08808139,0.130485534,0.058631023,0.148703331,0.824954463,0.76837596,automl\GBM_AutoMl_361
288,0.05,8,7,0.7,12,0.875601296,0.93511516,0.088682936,0.131839055,0.062903352,0.149723975,0.833333333,0.768584628,automl\GBM_AutoMl_288
244,0.05,8,4,0.7,13,0.875520425,0.935777408,0.088991059,0.136356411,0.062264337,0.155291301,0.832331512,0.772625439,automl\GBM_AutoMl_244
65,0.05,5,4,0.7,14,0.875491612,0.93130264,0.09345425,0.124982338,0.045740656,0.14605429,0.829143898,0.756680381,automl\GBM_AutoMl_65
292,0.05,8,7,0.8,13,0.875438991,0.932524024,0.090783023,0.124760766,0.041165731,0.146831429,0.823224044,0.753595398,automl\GBM_AutoMl_292
1117,0.0875,7,6,0.8,13,0.875411658,0.93426222,0.091239376,0.133021579,0.061781736,0.15300588,0.847996357,0.756254061,automl\GBM_AutoMl_1117
1080,0.0875,7,4,0.6,12,0.875385987,0.932903077,0.086919138,0.111916766,0.051074465,0.12750716,0.814298725,0.755024489,automl\GBM_AutoMl_1080
467,0.0625,6,7,0.6,14,0.875345607,0.936576247,0.086261064,0.116396391,0.067735798,0.129243703,0.827959927,0.757930718,automl\GBM_AutoMl_467
365,0.0625,5,4,0.7,14,0.875266125,0.936145857,0.088560781,0.125036126,0.04732613,0.144990112,0.818306011,0.758067918,automl\GBM_AutoMl_365
1024,0.0875,6,4,0.7,13,0.875254138,0.936051206,0.099089796,0.148984458,0.06760023,0.174331452,0.880692168,0.750455939,automl\GBM_AutoMl_1024
296,0.05,8,7,0.9,14,0.875233148,0.930303107,0.090998414,0.119351498,0.026016817,0.143459705,0.809471767,0.747990743,automl\GBM_AutoMl_296
874,0.075,8,6,0.7,13,0.875229027,0.934068758,0.091457595,0.134193668,0.066582708,0.153789322,0.856466302,0.753073073,automl\GBM_AutoMl_874
128,0.05,6,4,0.8,14,0.875177186,0.930207325,0.094431575,0.12425179,0.026516623,0.151005685,0.823679417,0.74237636,automl\GBM_AutoMl_128
159,0.05,6,6,0.9,12,0.87511608,0.934872293,0.088618601,0.116971998,0.046313492,0.134891913,0.811748634,0.755979644,automl\GBM_AutoMl_159
1178,0.0875,8,6,0.8,14,0.875093959,0.933991003,0.092536384,0.135064706,0.065420544,0.15500475,0.854371585,0.755222799,automl\GBM_AutoMl_1178
1043,0.0875,6,5,0.8,14,0.875092641,0.935345165,0.090255993,0.122687133,0.063059437,0.140135006,0.848360656,0.742852586,automl\GBM_AutoMl_1043
61,0.05,5,4,0.6,13,0.875088101,0.93729071,0.087917743,0.125673549,0.051290064,0.144313481,0.815118397,0.763000853,automl\GBM_AutoMl_61
202,0.05,7,5,0.8,13,0.875082455,0.930024519,0.094987959,0.134114993,0.037854853,0.159764529,0.830327869,0.757100149,automl\GBM_AutoMl_202
1323,0.1,6,4,0.7,12,0.875068472,0.937807133,0.089411682,0.125613339,0.072982946,0.140812399,0.851092896,0.749518768,automl\GBM_AutoMl_1323
203,0.05,7,5,0.8,14,0.875061684,0.938209853,0.088080031,0.131806943,0.065340477,0.14961017,0.836429872,0.760957826,automl\GBM_AutoMl_203
514,0.0625,7,6,0.7,13,0.875030349,0.936537971,0.087137439,0.124973508,0.051731837,0.143233607,0.813934426,0.76355248,automl\GBM_AutoMl_514
885,0.075,8,7,0.6,12,0.875015341,0.932931736,0.087444885,0.118718891,0.05057783,0.136207175,0.816939891,0.756962025,automl\GBM_AutoMl_885
592,0.0625,8,7,0.8,13,0.875012435,0.930296911,0.094684289,0.133528949,0.044711824,0.158024704,0.838979964,0.753722795,automl\GBM_AutoMl_592
246,0.05,8,4,0.8,12,0.875009865,0.937622222,0.084624731,0.11306477,0.060275068,0.126327949,0.811566485,0.758835051,automl\GBM_AutoMl_246
135,0.05,6,5,0.6,12,0.874995529,0.940126693,0.081905188,0.115335892,0.074572081,0.125099508,0.809380692,0.772278949,automl\GBM_AutoMl_135
1104,0.0875,7,5,0.9,12,0.874990999,0.933570048,0.090529651,0.120709836,0.051274898,0.141137478,0.842714026,0.736176307,automl\GBM_AutoMl_1104
785,0.075,7,4,0.7,14,0.874969895,0.933959391,0.08936093,0.126416139,0.060089608,0.143913983,0.830874317,0.760852341,automl\GBM_AutoMl_785
750,0.075,6,6,0.6,12,0.874956045,0.934462435,0.089839957,0.118522205,0.056809607,0.136058763,0.837613843,0.742831758,automl\GBM_AutoMl_750
815,0.075,7,6,0.7,14,0.874890656,0.929586333,0.095928246,0.140948428,0.06305036,0.162999835,0.857741348,0.761943287,automl\GBM_AutoMl_815
891,0.075,8,7,0.8,12,0.874879737,0.931500773,0.091623789,0.120809383,0.042722317,0.142384578,0.828870674,0.744062462,automl\GBM_AutoMl_891
577,0.0625,8,6,0.8,13,0.874770086,0.932508663,0.089756117,0.118090299,0.048132238,0.136924558,0.824043716,0.748046794,automl\GBM_AutoMl_577
1056,0.0875,6,6,0.8,12,0.874769403,0.929472392,0.094593445,0.122594811,0.034296408,0.147167149,0.828870674,0.741758018,automl\GBM_AutoMl_1056
812,0.075,7,6,0.6,14,0.874765799,0.927929277,0.095767406,0.124260621,0.03246579,0.149011823,0.824863388,0.748295947,automl\GBM_AutoMl_812
860,0.075,8,5,0.7,14,0.874761809,0.932171625,0.08955553,0.119021547,0.059480895,0.13465901,0.826320583,0.75813662,automl\GBM_AutoMl_860
1481,0.1,8,6,0.9,14,0.874656936,0.938453029,0.086647343,0.120327703,0.074621431,0.133420085,0.844626594,0.746458467,automl\GBM_AutoMl_1481
576,0.0625,8,6,0.8,12,0.874652049,0.930668889,0.092199377,0.114946534,0.028812538,0.138271781,0.815118397,0.738083457,automl\GBM_AutoMl_576
271,0.05,8,6,0.6,13,0.874625725,0.93835558,0.084545038,0.129080633,0.078826448,0.141442604,0.824225865,0.777625021,automl\GBM_AutoMl_271
180,0.05,7,4,0.6,12,0.87462294,0.937077439,0.08675341,0.124882791,0.063068044,0.140164107,0.816575592,0.768788853,automl\GBM_AutoMl_180
380,0.0625,5,5,0.7,14,0.874581513,0.933925642,0.089513384,0.123084519,0.042176791,0.144096113,0.816029144,0.752308984,automl\GBM_AutoMl_380
121,0.05,6,4,0.6,13,0.874503722,0.938087088,0.083836598,0.122515333,0.064107537,0.136811732,0.811839709,0.767555001,automl\GBM_AutoMl_121
521,0.0625,7,6,0.9,14,0.874500621,0.930731662,0.094157205,0.124047879,0.032464349,0.149306608,0.825409836,0.741531664,automl\GBM_AutoMl_521
181,0.05,7,4,0.6,13,0.874471755,0.93595842,0.089205169,0.130540927,0.050277091,0.150777528,0.817577413,0.763317886,automl\GBM_AutoMl_181
969,0.0875,5,4,0.9,12,0.874454535,0.940631507,0.091003511,0.127383514,0.081442568,0.141703172,0.867213115,0.73871218,automl\GBM_AutoMl_969
532,0.0625,7,7,0.8,13,0.874443845,0.931016711,0.091886264,0.11684355,0.045467427,0.136755344,0.828870674,0.740972929,automl\GBM_AutoMl_532
601,0.075,4,4,0.6,13,0.874440009,0.930225146,0.095091635,0.125886291,0.040213238,0.148670678,0.824863388,0.752742686,automl\GBM_AutoMl_601
2,0.05,4,4,0.6,14,0.874419741,0.932726495,0.093279067,0.129571947,0.051845152,0.148967779,0.819763206,0.768724912,automl\GBM_AutoMl_2
78,0.05,5,5,0.7,12,0.874398345,0.932184806,0.092883082,0.124600206,0.055853704,0.143257905,0.833515483,0.754026777,automl\GBM_AutoMl_78
560,0.0625,8,5,0.7,14,0.874382393,0.936474727,0.08498157,0.121157798,0.066537416,0.134883674,0.817850638,0.764645777,automl\GBM_AutoMl_560
289,0.05,8,7,0.7,13,0.874365295,0.935074392,0.089718241,0.133573906,0.061713151,0.152228694,0.830418944,0.765703729,automl\GBM_AutoMl_289
1156,0.0875,8,5,0.6,13,0.874275342,0.929267631,0.09471409,0.128062683,0.037707434,0.152355608,0.826320583,0.750548042,automl\GBM_AutoMl_1156
1476,0.1,8,6,0.8,12,0.874270455,0.934903194,0.087263653,0.1146503,0.063390704,0.129082389,0.833697632,0.742326562,automl\GBM_AutoMl_1476
1191,0.0875,8,7,0.8,12,0.874261878,0.927218635,0.093332408,0.112976462,0.02316868,0.136846598,0.809198543,0.73863164,automl\GBM_AutoMl_1191
498,0.0625,7,5,0.7,12,0.874257869,0.935301929,0.087400464,0.124359365,0.058349336,0.140930821,0.816575592,0.763778857,automl\GBM_AutoMl_498
581,0.0625,8,6,0.9,14,0.874218053,0.934633399,0.089456693,0.121641084,0.044895328,0.142249175,0.820765027,0.745902996,automl\GBM_AutoMl_581
125,0.05,6,4,0.7,14,0.874214006,0.934270776,0.09094864,0.13305048,0.06425623,0.15134248,0.836156648,0.763111961,automl\GBM_AutoMl_125
783,0.075,7,4,0.7,12,0.87420321,0.935311278,0.090275577,0.133680678,0.059022687,0.15329613,0.830783242,0.76210368,automl\GBM_AutoMl_783
736,0.075,6,5,0.6,13,0.874193909,0.928631215,0.094185624,0.12568238,0.040943028,0.148163968,0.82431694,0.753026332,automl\GBM_AutoMl_736
220,0.05,7,6,0.9,13,0.874151935,0.933954556,0.089228819,0.124777624,0.041213323,0.145991706,0.811111111,0.755065706,automl\GBM_AutoMl_220
761,0.075,6,6,0.9,14,0.874139954,0.930607055,0.093233454,0.117237725,0.036562244,0.139401646,0.821766849,0.739499242,automl\GBM_AutoMl_761
1451,0.1,8,4,0.9,14,0.874129339,0.933697476,0.09131666,0.121986288,0.052326943,0.141567591,0.833788707,0.742919744,automl\GBM_AutoMl_1451
97,0.05,5,6,0.8,13,0.874088975,0.931200771,0.095965626,0.132707684,0.038683857,0.158479942,0.831602914,0.749087329,automl\GBM_AutoMl_97
795,0.075,7,5,0.6,12,0.874081446,0.932605793,0.086635696,0.112303715,0.053164482,0.127279816,0.809562842,0.754423934,automl\GBM_AutoMl_795
392,0.0625,5,6,0.6,14,0.874073282,0.929956669,0.094323006,0.12266064,0.034168742,0.14565987,0.814754098,0.750881316,automl\GBM_AutoMl_392
604,0.075,4,4,0.7,13,0.874046833,0.935231854,0.095198167,0.134273145,0.059381197,0.155224793,0.84417122,0.753730433,automl\GBM_AutoMl_604
394,0.0625,5,6,0.7,13,0.874046431,0.933035502,0.088906601,0.113664462,0.039105753,0.132316486,0.801821494,0.751098409,automl\GBM_AutoMl_394
383,0.0625,5,5,0.8,14,0.873949535,0.934038851,0.095845309,0.132840949,0.054212064,0.155345084,0.845264117,0.747292564,automl\GBM_AutoMl_383
784,0.075,7,4,0.7,13,0.873931765,0.932665233,0.091805618,0.12517501,0.061919482,0.143364963,0.844626594,0.745198875,automl\GBM_AutoMl_784
248,0.05,8,4,0.8,14,0.873912405,0.935665021,0.089432058,0.131728268,0.064109841,0.150090341,0.836520947,0.756558626,automl\GBM_AutoMl_248
76,0.05,5,5,0.6,13,0.873837221,0.9334758,0.08925159,0.120148679,0.03596782,0.141007533,0.801275046,0.753640569,automl\GBM_AutoMl_76
1026,0.0875,6,4,0.8,12,0.873821581,0.931851911,0.095099591,0.127752802,0.055873786,0.148412986,0.844535519,0.745268234,automl\GBM_AutoMl_1026
191,0.05,7,4,0.9,14,0.873806851,0.936373198,0.090819815,0.133711185,0.059145338,0.154078087,0.835974499,0.754169748,automl\GBM_AutoMl_191
272,0.05,8,6,0.6,14,0.87376157,0.933911722,0.093669767,0.140025208,0.066933927,0.160195239,0.847814208,0.761472393,automl\GBM_AutoMl_272
1165,0.0875,8,5,0.9,13,0.873747394,0.935607114,0.089669283,0.118194663,0.061213768,0.134413803,0.835519126,0.740435835,automl\GBM_AutoMl_1165
230,0.05,7,7,0.7,14,0.873715566,0.931413419,0.092480845,0.129912334,0.039785871,0.153217071,0.817759563,0.755299462,automl\GBM_AutoMl_230
1127,0.0875,7,7,0.6,14,0.873714094,0.927880231,0.093312551,0.11836004,0.039333559,0.139791305,0.821766849,0.743643631,automl\GBM_AutoMl_1127
788,0.075,7,4,0.8,14,0.873708856,0.929974374,0.095506,0.130145146,0.0415805,0.155197326,0.836338798,0.74317161,automl\GBM_AutoMl_788
153,0.05,6,6,0.7,12,0.873685855,0.935455283,0.087799685,0.122922353,0.052675262,0.140881736,0.814298725,0.755758421,automl\GBM_AutoMl_153
261,0.05,8,5,0.8,12,0.873685785,0.935541515,0.086929862,0.120256254,0.04776513,0.138653749,0.808652095,0.752872345,automl\GBM_AutoMl_261
16,0.05,4,5,0.6,13,0.873682946,0.93358317,0.092491993,0.132082303,0.063032471,0.149319823,0.823770492,0.772350781,automl\GBM_AutoMl_16
500,0.0625,7,5,0.7,14,0.873681465,0.932885567,0.087421227,0.116528853,0.045428571,0.134560807,0.80701275,0.751569126,automl\GBM_AutoMl_500
1456,0.1,8,5,0.6,13,0.873647512,0.9328279,0.095596554,0.130320157,0.061675525,0.151481956,0.860291439,0.736357967,automl\GBM_AutoMl_1456
1447,0.1,8,4,0.8,13,0.873611377,0.930168753,0.092388023,0.123593494,0.047476482,0.144447513,0.828506375,0.746451136,automl\GBM_AutoMl_1447
681,0.075,5,5,0.8,12,0.873593008,0.933417975,0.095500887,0.135063903,0.059695388,0.155939249,0.842714026,0.755686226,automl\GBM_AutoMl_681
1136,0.0875,7,7,0.9,14,0.873588286,0.931499482,0.092202834,0.115219486,0.040210103,0.135824806,0.819854281,0.737808376,automl\GBM_AutoMl_1136
251,0.05,8,4,0.9,14,0.873552856,0.932602587,0.089772527,0.119481552,0.032704681,0.141127026,0.800182149,0.750491159,automl\GBM_AutoMl_251
1403,0.1,7,5,0.8,14,0.873551723,0.933869891,0.087083275,0.111348383,0.049162042,0.128582341,0.819945355,0.735088794,automl\GBM_AutoMl_1403
1460,0.1,8,5,0.7,14,0.873542884,0.933016448,0.090908239,0.12635031,0.068300064,0.143380231,0.850182149,0.743617318,automl\GBM_AutoMl_1460
375,0.0625,5,5,0.6,12,0.873538992,0.934891567,0.092682512,0.126923509,0.058763687,0.145814707,0.8356102,0.749101894,automl\GBM_AutoMl_375
1342,0.1,6,5,0.8,13,0.873516871,0.935532168,0.087146077,0.118808805,0.069656293,0.132655424,0.836520947,0.744659289,automl\GBM_AutoMl_1342
495,0.0625,7,5,0.6,12,0.873499774,0.937080512,0.083841719,0.113306413,0.05955335,0.126254184,0.799544627,0.761074989,automl\GBM_AutoMl_495
1368,0.1,6,7,0.7,12,0.873494561,0.931726503,0.096548458,0.137613596,0.065028902,0.159703665,0.8643898,0.744042019,automl\GBM_AutoMl_1368
859,0.075,8,5,0.7,13,0.873481889,0.931461892,0.088725904,0.117896824,0.056676266,0.13435501,0.824134791,0.748593647,automl\GBM_AutoMl_859
842,0.075,8,4,0.6,14,0.8734736,0.936900935,0.08427392,0.116240647,0.06391306,0.130179846,0.820309654,0.748058635,automl\GBM_AutoMl_842
634,0.075,4,6,0.7,13,0.873455548,0.930781007,0.099253586,0.134458592,0.048222972,0.158943186,0.843533698,0.748353735,automl\GBM_AutoMl_634
368,0.0625,5,4,0.8,14,0.873452338,0.929420668,0.096648048,0.123636845,0.034741456,0.14841498,0.826867031,0.73945268,automl\GBM_AutoMl_368
423,0.0625,6,4,0.7,12,0.873432003,0.937498496,0.087589701,0.125610931,0.068958711,0.141744023,0.840528233,0.744724632,automl\GBM_AutoMl_423
759,0.075,6,6,0.9,12,0.873410292,0.936539085,0.091855565,0.125556341,0.062608953,0.144386329,0.848269581,0.735673947,automl\GBM_AutoMl_759
760,0.075,6,6,0.9,13,0.873399886,0.931134275,0.092159804,0.124035837,0.04191182,0.146243243,0.822313297,0.745059207,automl\GBM_AutoMl_760
233,0.05,7,7,0.8,14,0.873387222,0.932245019,0.092436627,0.130555377,0.053957923,0.151183052,0.830874317,0.754153922,automl\GBM_AutoMl_233
546,0.0625,8,4,0.8,12,0.873384309,0.93124669,0.091293303,0.116272759,0.033449198,0.138312124,0.810564663,0.739509763,automl\GBM_AutoMl_546
287,0.05,8,7,0.6,14,0.873383994,0.933889963,0.090589818,0.137782987,0.071812544,0.154612277,0.83287796,0.773721393,automl\GBM_AutoMl_287
210,0.05,7,6,0.6,12,0.873361854,0.937283369,0.086439071,0.128144568,0.071628402,0.142274461,0.820400729,0.768699066,automl\GBM_AutoMl_210
801,0.075,7,5,0.8,12,0.873332406,0.933828052,0.095259221,0.127873222,0.051261427,0.149869288,0.839435337,0.741124915,automl\GBM_AutoMl_801
756,0.075,6,6,0.8,12,0.873329862,0.93415953,0.093514679,0.133986545,0.063335376,0.154229927,0.847632058,0.749024184,automl\GBM_AutoMl_756
1145,0.0875,8,4,0.7,14,0.873323175,0.932544671,0.096891857,0.137921069,0.063182755,0.160713537,0.863114754,0.742275308,automl\GBM_AutoMl_1145
876,0.075,8,6,0.8,12,0.87330531,0.92981814,0.092087262,0.121861854,0.044923059,0.141895679,0.816757741,0.75212815,automl\GBM_AutoMl_876
1105,0.0875,7,5,0.9,13,0.873301015,0.935177004,0.093459331,0.132086317,0.064323817,0.151000698,0.841985428,0.752513125,automl\GBM_AutoMl_1105
351,0.0625,4,7,0.8,12,0.873290856,0.92897136,0.094372956,0.124195594,0.046877712,0.143950955,0.817395264,0.758824773,automl\GBM_AutoMl_351
455,0.0625,6,6,0.7,14,0.873240579,0.933752955,0.090795325,0.12576828,0.062514133,0.142889422,0.831602914,0.75316534,automl\GBM_AutoMl_455
773,0.075,6,7,0.8,14,0.873230096,0.933034387,0.091419377,0.120696991,0.057888733,0.139322293,0.842714026,0.733637265,automl\GBM_AutoMl_773
810,0.075,7,6,0.6,12,0.87318481,0.935065041,0.083753501,0.108741691,0.060860922,0.120553265,0.801821494,0.755578441,automl\GBM_AutoMl_810
170,0.05,6,7,0.7,14,0.873093875,0.928972461,0.09522292,0.130291256,0.047340347,0.153344995,0.834881603,0.74756371,automl\GBM_AutoMl_170
438,0.0625,6,5,0.7,12,0.873089635,0.936238328,0.088635549,0.124347323,0.061486388,0.142014275,0.833788707,0.742980036,automl\GBM_AutoMl_438
757,0.075,6,6,0.8,13,0.873064271,0.931952195,0.089948966,0.117893613,0.043424435,0.137973193,0.816757741,0.740942703,automl\GBM_AutoMl_757
161,0.05,6,6,0.9,14,0.873060472,0.93308095,0.091783229,0.126111878,0.044251378,0.147840221,0.819216758,0.748211612,automl\GBM_AutoMl_161
529,0.0625,7,7,0.7,13,0.87305138,0.936637843,0.085055667,0.120513953,0.062608482,0.13463989,0.806375228,0.763473312,automl\GBM_AutoMl_529
1266,0.1,5,4,0.8,12,0.873022206,0.931581385,0.092769191,0.123273177,0.053705621,0.142561831,0.831238616,0.745061224,automl\GBM_AutoMl_1266
420,0.0625,6,4,0.6,12,0.873017631,0.936565319,0.085015179,0.107201117,0.05071276,0.120921055,0.792622951,0.751846573,automl\GBM_AutoMl_420
